seq,host_time,device,point,quality,value,reason
687,2026-09-15 23:39:29.548,ENV-01,env01.illuminance,Good,363,
688,2026-09-15 23:39:29.548,ENV-01,env01.tempFluctuation,Good,11.99751,
689,2026-09-15 23:39:29.558,GW-LINE-B,mtc01.actualTemp,Good,99.1,
690,2026-09-15 23:39:29.558,GW-LINE-B,mtc01.pumpPressure,Good,4,
691,2026-09-15 23:39:29.558,GW-LINE-B,mtc01.pumpFlow,Good,27,
692,2026-09-15 23:39:29.558,GW-LINE-B,mtc01.pumpCurrent,Good,4.2,
693,2026-09-15 23:39:29.558,GW-LINE-B,mtc01.heatPower,Good,4,
694,2026-09-15 23:39:29.558,GW-LINE-B,mtc01.outletTemp,Good,99.6,
695,2026-09-15 23:39:29.558,GW-LINE-B,mtc01.tempAvg,Good,991.432,
696,2026-09-15 23:39:29.566,GW-LINE-B,dry01.dewPoint,Good,-33.9,
697,2026-09-15 23:39:29.566,GW-LINE-B,dry01.heatPower,Good,4,
698,2026-09-15 23:39:29.566,GW-LINE-B,dry01.fanCurrent,Good,1.9,
699,2026-09-15 23:39:29.568,GW-LINE-B,dry01.levelTrend,Good,-5.846015,
700,2026-09-15 23:39:29.575,GW-LINE-B,rob01.cycleTime,Good,2.9,
701,2026-09-15 23:39:29.575,GW-LINE-B,rob01.trajectory,Good,8.070477,
702,2026-09-15 23:39:30.048,IM-01,im01.prodTime,Good,09/15/2026 23:39:30,
703,2026-09-15 23:39:30.536,EM-01,em01.totalEnergy,Good,4415.66,
704,2026-09-15 23:39:30.536,EM-01,em01.forwardEnergy,Good,4415.66,
705,2026-09-15 23:39:30.536,EM-01,em01.voltageA,Good,379,
706,2026-09-15 23:39:30.536,EM-01,em01.voltageB,Good,381,
707,2026-09-15 23:39:30.536,EM-01,em01.voltageC,Good,379,
708,2026-09-15 23:39:30.536,EM-01,em01.currentA,Good,131,
709,2026-09-15 23:39:30.536,EM-01,em01.activePower,Good,115,
710,2026-09-15 23:39:30.536,EM-01,em01.reactivePower,Good,32,
711,2026-09-15 23:39:30.536,EM-01,em01.powerFactor,Good,0.893,
712,2026-09-15 23:39:30.536,EM-01,em01.frequency,Good,49.96,
713,2026-09-15 23:39:30.536,EM-01,em01.demand,Good,115,
714,2026-09-15 23:39:30.536,EM-01,em01.energyF64,Good,44.8276388888894,
715,2026-09-15 23:39:30.536,EM-01,em01.unbalance,Good,0.5263158,
716,2026-09-15 23:39:30.540,IM-01,im01.barrel1Temp,Good,191,
717,2026-09-15 23:39:30.540,IM-01,im01.moldTemp,Good,84.5,
718,2026-09-15 23:39:30.540,IM-01,im01.oilTemp,Good,44.4,
719,2026-09-15 23:39:30.540,IM-01,im01.energyTotal,Good,1.6399166666674,
720,2026-09-15 23:39:30.548,ENV-01,env01.pm25,Good,53,
721,2026-09-15 23:39:30.548,ENV-01,env01.pressureDiff,Good,2,
722,2026-09-15 23:39:30.548,ENV-01,env01.illuminance,Good,328,
723,2026-09-15 23:39:30.548,ENV-01,env01.tempFluctuation,Good,11.89453,
724,2026-09-15 23:39:30.560,GW-LINE-B,mtc01.actualTemp,Good,99.4,
725,2026-09-15 23:39:30.560,GW-LINE-B,mtc01.pumpPressure,Good,5,
726,2026-09-15 23:39:30.560,GW-LINE-B,mtc01.pumpFlow,Good,36,
727,2026-09-15 23:39:30.560,GW-LINE-B,mtc01.pumpCurrent,Good,3.3,
728,2026-09-15 23:39:30.560,GW-LINE-B,mtc01.heatPower,Good,5,
729,2026-09-15 23:39:30.560,GW-LINE-B,mtc01.outletTemp,Good,99.9,
730,2026-09-15 23:39:30.560,GW-LINE-B,mtc01.tempAvg,Good,993.998,
731,2026-09-15 23:39:30.567,GW-LINE-B,dry01.dewPoint,Good,-34.6,
732,2026-09-15 23:39:30.567,GW-LINE-B,dry01.heatPower,Good,8,
733,2026-09-15 23:39:30.567,GW-LINE-B,dry01.fanCurrent,Good,1,
734,2026-09-15 23:39:30.569,GW-LINE-B,dry01.levelTrend,Good,-5.875875,
735,2026-09-15 23:39:30.575,GW-LINE-B,rob01.cycleTime,Good,2.7,
736,2026-09-15 23:39:30.575,GW-LINE-B,rob01.trajectory,Good,8.014934,
737,2026-09-15 23:39:31.049,IM-01,im01.prodTime,Good,09/15/2026 23:39:31,
738,2026-09-15 23:39:31.537,EM-01,em01.totalEnergy,Good,4418.89,
739,2026-09-15 23:39:31.537,EM-01,em01.forwardEnergy,Good,4418.89,
740,2026-09-15 23:39:31.537,EM-01,em01.voltageA,Good,376,
741,2026-09-15 23:39:31.537,EM-01,em01.voltageB,Good,379,
742,2026-09-15 23:39:31.537,EM-01,em01.voltageC,Good,382,
743,2026-09-15 23:39:31.537,EM-01,em01.currentA,Good,214,
744,2026-09-15 23:39:31.537,EM-01,em01.activePower,Good,116,
745,2026-09-15 23:39:31.537,EM-01,em01.reactivePower,Good,29,
746,2026-09-15 23:39:31.537,EM-01,em01.powerFactor,Good,0.942,
747,2026-09-15 23:39:31.537,EM-01,em01.frequency,Good,49.97,
748,2026-09-15 23:39:31.537,EM-01,em01.demand,Good,116,
749,2026-09-15 23:39:31.537,EM-01,em01.energyF64,Good,44.8603055555561,
750,2026-09-15 23:39:31.537,EM-01,em01.unbalance,Good,1.578947,
751,2026-09-15 23:39:31.540,IM-01,im01.moldTemp,Good,84.6,
752,2026-09-15 23:39:31.540,IM-01,im01.energyTotal,Good,1.64075000000073,
753,2026-09-15 23:39:31.548,ENV-01,env01.humidity,Good,56,
754,2026-09-15 23:39:31.548,ENV-01,env01.dewPoint,Good,15.3,
755,2026-09-15 23:39:31.548,ENV-01,env01.noise,Good,73,
756,2026-09-15 23:39:31.548,ENV-01,env01.pm25,Good,38,
757,2026-09-15 23:39:31.548,ENV-01,env01.pressureDiff,Good,4,
758,2026-09-15 23:39:31.548,ENV-01,env01.illuminance,Good,329,
759,2026-09-15 23:39:31.548,ENV-01,env01.tempFluctuation,Good,12.02358,
760,2026-09-15 23:39:31.560,GW-LINE-B,mtc01.pumpPressure,Good,2,
761,2026-09-15 23:39:31.560,GW-LINE-B,mtc01.pumpFlow,Good,28,
762,2026-09-15 23:39:31.560,GW-LINE-B,mtc01.pumpCurrent,Good,4.5,
763,2026-09-15 23:39:31.560,GW-LINE-B,mtc01.heatPower,Good,3,
764,2026-09-15 23:39:31.560,GW-LINE-B,mtc01.tempAvg,Good,994.4236,
765,2026-09-15 23:39:31.568,GW-LINE-B,dry01.dewPoint,Good,-34.4,
766,2026-09-15 23:39:31.568,GW-LINE-B,dry01.materialLevel,Good,25,
767,2026-09-15 23:39:31.568,GW-LINE-B,dry01.fanCurrent,Good,1.2,
768,2026-09-15 23:39:31.570,GW-LINE-B,dry01.levelTrend,Good,-5.901212,
769,2026-09-15 23:39:31.576,GW-LINE-B,rob01.cycleTime,Good,2.9,
770,2026-09-15 23:39:31.576,GW-LINE-B,rob01.trajectory,Good,7.818569,
771,2026-09-15 23:39:32.050,IM-01,im01.prodTime,Good,09/15/2026 23:39:32,
772,2026-09-15 23:39:32.537,EM-01,em01.totalEnergy,Good,4422.09,
773,2026-09-15 23:39:32.537,EM-01,em01.forwardEnergy,Good,4422.09,
774,2026-09-15 23:39:32.537,EM-01,em01.voltageA,Good,382,
775,2026-09-15 23:39:32.537,EM-01,em01.voltageB,Good,380,
776,2026-09-15 23:39:32.537,EM-01,em01.voltageC,Good,374,
777,2026-09-15 23:39:32.537,EM-01,em01.currentA,Good,136.2,
778,2026-09-15 23:39:32.537,EM-01,em01.activePower,Good,117,
779,2026-09-15 23:39:32.537,EM-01,em01.reactivePower,Good,24,
780,2026-09-15 23:39:32.537,EM-01,em01.powerFactor,Good,0.913,
781,2026-09-15 23:39:32.537,EM-01,em01.frequency,Good,50.02,
782,2026-09-15 23:39:32.537,EM-01,em01.demand,Good,117,
783,2026-09-15 23:39:32.537,EM-01,em01.energyF64,Good,44.8928055555561,
784,2026-09-15 23:39:32.537,EM-01,em01.unbalance,Good,2.105263,
785,2026-09-15 23:39:32.540,IM-01,im01.oilTemp,Good,44.6,
786,2026-09-15 23:39:32.540,IM-01,im01.energyTotal,Good,1.64158333333407,
787,2026-09-15 23:39:32.549,ENV-01,env01.dewPoint,Good,15.1,
788,2026-09-15 23:39:32.549,ENV-01,env01.pm25,Good,53,
789,2026-09-15 23:39:32.549,ENV-01,env01.pressureDiff,Good,-1,
790,2026-09-15 23:39:32.549,ENV-01,env01.illuminance,Good,311,
791,2026-09-15 23:39:32.549,ENV-01,env01.tempFluctuation,Good,11.93513,
792,2026-09-15 23:39:32.559,GW-LINE-B,mtc01.actualTemp,Good,99.5,
793,2026-09-15 23:39:32.559,GW-LINE-B,mtc01.pumpFlow,Good,40,
794,2026-09-15 23:39:32.559,GW-LINE-B,mtc01.pumpCurrent,Good,3,
795,2026-09-15 23:39:32.559,GW-LINE-B,mtc01.heatPower,Good,7,
796,2026-09-15 23:39:32.559,GW-LINE-B,mtc01.outletTemp,Good,100,
797,2026-09-15 23:39:32.559,GW-LINE-B,mtc01.tempAvg,Good,994.8441,
798,2026-09-15 23:39:32.565,GW-LINE-B,dry01.dewPoint,Good,-34.5,
799,2026-09-15 23:39:32.565,GW-LINE-B,dry01.heatPower,Good,4,
800,2026-09-15 23:39:32.565,GW-LINE-B,dry01.fanCurrent,Good,1.9,
801,2026-09-15 23:39:32.567,GW-LINE-B,dry01.levelTrend,Good,-5.928725,
802,2026-09-15 23:39:32.571,GW-LINE-B,rob01.cycleTime,Good,3.2,
803,2026-09-15 23:39:32.571,GW-LINE-B,rob01.trajectory,Good,7.883974,
804,2026-09-15 23:39:33.050,IM-01,im01.prodTime,Good,09/15/2026 23:39:33,
805,2026-09-15 23:39:33.537,EM-01,em01.totalEnergy,Good,4425.28,
806,2026-09-15 23:39:33.537,EM-01,em01.forwardEnergy,Good,4425.28,
807,2026-09-15 23:39:33.537,EM-01,em01.voltageA,Good,375,
808,2026-09-15 23:39:33.537,EM-01,em01.voltageB,Good,382,
809,2026-09-15 23:39:33.537,EM-01,em01.voltageC,Good,379,
810,2026-09-15 23:39:33.537,EM-01,em01.currentA,Good,199.9,
811,2026-09-15 23:39:33.537,EM-01,em01.activePower,Good,125,
812,2026-09-15 23:39:33.537,EM-01,em01.reactivePower,Good,39,
813,2026-09-15 23:39:33.537,EM-01,em01.powerFactor,Good,0.939,
814,2026-09-15 23:39:33.537,EM-01,em01.frequency,Good,50.05,
815,2026-09-15 23:39:33.537,EM-01,em01.demand,Good,125,
816,2026-09-15 23:39:33.537,EM-01,em01.energyF64,Good,44.925194444445,
817,2026-09-15 23:39:33.537,EM-01,em01.unbalance,Good,1.842105,
818,2026-09-15 23:39:33.540,IM-01,im01.energyTotal,Good,1.6424166666674,
819,2026-09-15 23:39:33.548,ENV-01,env01.humidity,Good,53,
820,2026-09-15 23:39:33.549,ENV-01,env01.dewPoint,Good,14.7,
821,2026-09-15 23:39:33.549,ENV-01,env01.noise,Good,74,
822,2026-09-15 23:39:33.549,ENV-01,env01.pm25,Good,51,
823,2026-09-15 23:39:33.549,ENV-01,env01.pressureDiff,Good,12,
824,2026-09-15 23:39:33.549,ENV-01,env01.illuminance,Good,366,
825,2026-09-15 23:39:33.549,ENV-01,env01.tempFluctuation,Good,11.80409,
826,2026-09-15 23:39:33.561,GW-LINE-B,mtc01.actualTemp,Good,99.4,
827,2026-09-15 23:39:33.561,GW-LINE-B,mtc01.pumpPressure,Good,3,
828,2026-09-15 23:39:33.561,GW-LINE-B,mtc01.pumpFlow,Good,39,
829,2026-09-15 23:39:33.561,GW-LINE-B,mtc01.pumpCurrent,Good,3.1,
830,2026-09-15 23:39:33.561,GW-LINE-B,mtc01.heatPower,Good,4,
831,2026-09-15 23:39:33.561,GW-LINE-B,mtc01.outletTemp,Good,99.9,
832,2026-09-15 23:39:33.561,GW-LINE-B,mtc01.tempAvg,Good,994.262,
833,2026-09-15 23:39:33.567,GW-LINE-B,dry01.dewPoint,Good,-34.3,
834,2026-09-15 23:39:33.567,GW-LINE-B,dry01.heatPower,Good,3,
835,2026-09-15 23:39:33.567,GW-LINE-B,dry01.fanCurrent,Good,1.4,
836,2026-09-15 23:39:33.568,GW-LINE-B,dry01.levelTrend,Good,-5.959125,
837,2026-09-15 23:39:33.573,GW-LINE-B,rob01.cycleTime,Good,3.1,
838,2026-09-15 23:39:33.573,GW-LINE-B,rob01.trajectory,Good,8.196432,
839,2026-09-15 23:39:34.050,IM-01,im01.prodTime,Good,09/15/2026 23:39:34,
842,2026-09-15 23:39:35.517,IM-01,im01.workMode,Bad,,ss.reason.comm
843,2026-09-15 23:39:35.517,IM-01,im01.targetOutput,Bad,,ss.reason.comm
844,2026-09-15 23:39:35.517,IM-01,im01.cavitySetTemp,Bad,,ss.reason.comm
845,2026-09-15 23:39:35.517,IM-01,im01.moldSetTemp,Bad,,ss.reason.comm
846,2026-09-15 23:39:35.517,IM-01,im01.holdTime,Bad,,ss.reason.comm
847,2026-09-15 23:39:35.517,IM-01,im01.coolTime,Bad,,ss.reason.comm
848,2026-09-15 23:39:35.517,IM-01,im01.overTempLimit,Bad,,ss.reason.comm
849,2026-09-15 23:39:35.517,IM-01,im01.moldTempDualSet,Bad,,ss.reason.comm
850,2026-09-15 23:39:35.517,IM-01,im01.energyBudget,Bad,,ss.reason.comm
851,2026-09-15 23:39:35.517,IM-01,im01.planHours,Bad,,ss.reason.comm
852,2026-09-15 23:39:35.517,IM-01,im01.ratedPower,Bad,,ss.reason.comm
853,2026-09-15 23:39:35.517,EM-01,em01.meterModel,Bad,,ss.reason.comm
854,2026-09-15 23:39:35.517,EM-01,em01.readTime,Bad,,ss.reason.comm
856,2026-09-15 23:39:35.517,GW-LINE-B,mtc01.runSeconds,Bad,,ss.reason.comm
857,2026-09-15 23:39:35.517,GW-LINE-B,mtc01.energyTotal,Bad,,ss.reason.comm
859,2026-09-15 23:39:37.607,GW-LINE-B,mtc01.tempDeviation,Bad,,ss.reason.comm
862,2026-09-15 23:39:38.514,IM-01,im01.clampForceDev,Bad,,ss.reason.comm
863,2026-09-15 23:39:38.514,ENV-01,env01.runSeconds,Bad,,ss.reason.comm
864,2026-09-15 23:39:38.514,ENV-01,env01.sampleTime,Bad,,ss.reason.comm
865,2026-09-15 23:39:38.514,ENV-01,env01.areaName,Bad,,ss.reason.comm
866,2026-09-15 23:39:38.514,ENV-01,env01.alarmCode,Bad,,ss.reason.comm
868,2026-09-15 23:39:39.517,EM-01,em01.ctRatio,Bad,,ss.reason.comm
869,2026-09-15 23:39:39.517,EM-01,em01.demandThreshold,Bad,,ss.reason.comm
871,2026-09-15 23:39:39.702,GW-LINE-B,mtc01.heatingMode,Bad,,ss.reason.comm
873,2026-09-15 23:39:41.795,GW-LINE-B,mtc01.serialNo,Bad,,ss.reason.comm
874,2026-09-15 23:39:41.795,GW-LINE-B,mtc01.calibTime,Bad,,ss.reason.comm
877,2026-09-15 23:39:42.515,IM-01,im01.recipeName,Bad,,ss.reason.comm
878,2026-09-15 23:39:42.515,ENV-01,env01.acRunning,Bad,,ss.reason.comm
879,2026-09-15 23:39:42.515,IM-01,im01.bootTime,Bad,,ss.reason.comm
881,2026-09-15 23:39:43.513,EM-01,em01.meterNo,Bad,,ss.reason.comm
884,2026-09-15 23:39:43.889,GW-LINE-B,dry01.drySeconds,Bad,,ss.reason.comm
885,2026-09-15 23:39:43.889,GW-LINE-B,dry01.energyTotal,Bad,,ss.reason.comm
887,2026-09-15 23:39:45.607,IM-01,im01.statusWord,Bad,,ss.reason.comm
888,2026-09-15 23:39:45.607,IM-01,im01.alarmCode,Bad,,ss.reason.comm
889,2026-09-15 23:39:45.607,IM-01,im01.totalMolds,Bad,,ss.reason.comm
890,2026-09-15 23:39:45.607,IM-01,im01.goodParts,Bad,,ss.reason.comm
891,2026-09-15 23:39:45.607,IM-01,im01.rejectParts,Bad,,ss.reason.comm
892,2026-09-15 23:39:45.607,IM-01,im01.cycleTime,Bad,,ss.reason.comm
893,2026-09-15 23:39:45.607,IM-01,im01.avgCycleTime,Bad,,ss.reason.comm
894,2026-09-15 23:39:45.607,IM-01,im01.oee,Bad,,ss.reason.comm
895,2026-09-15 23:39:45.607,IM-01,im01.stage,Bad,,ss.reason.comm
896,2026-09-15 23:39:45.607,IM-01,im01.batchNo,Bad,,ss.reason.comm
897,2026-09-15 23:39:45.607,IM-01,im01.prodTime,Bad,,ss.reason.comm
899,2026-09-15 23:39:45.983,GW-LINE-B,dry01.dewDeviation,Bad,,ss.reason.comm
901,2026-09-15 23:39:46.513,ENV-01,env01.tempDeviation,Bad,,ss.reason.comm
903,2026-09-15 23:39:47.514,EM-01,em01.totalEnergy,Bad,,ss.reason.comm
904,2026-09-15 23:39:47.514,EM-01,em01.forwardEnergy,Bad,,ss.reason.comm
905,2026-09-15 23:39:47.514,EM-01,em01.voltageA,Bad,,ss.reason.comm
906,2026-09-15 23:39:47.514,EM-01,em01.voltageB,Bad,,ss.reason.comm
907,2026-09-15 23:39:47.514,EM-01,em01.voltageC,Bad,,ss.reason.comm
908,2026-09-15 23:39:47.514,EM-01,em01.currentA,Bad,,ss.reason.comm
909,2026-09-15 23:39:47.514,EM-01,em01.activePower,Bad,,ss.reason.comm
910,2026-09-15 23:39:47.514,EM-01,em01.reactivePower,Bad,,ss.reason.comm
911,2026-09-15 23:39:47.514,EM-01,em01.powerFactor,Bad,,ss.reason.comm
912,2026-09-15 23:39:47.514,EM-01,em01.frequency,Bad,,ss.reason.comm
913,2026-09-15 23:39:47.514,EM-01,em01.alarmCode,Bad,,ss.reason.comm
914,2026-09-15 23:39:47.514,EM-01,em01.demand,Bad,,ss.reason.comm
915,2026-09-15 23:39:47.514,EM-01,em01.energyF64,Bad,,ss.reason.comm
916,2026-09-15 23:39:47.514,EM-01,em01.unbalance,Bad,,ss.reason.comm
917,2026-09-15 23:39:47.514,EM-01,em01.energyDual,Bad,,ss.reason.comm
919,2026-09-15 23:39:47.701,IM-01,im01.ready,Bad,,ss.reason.comm
920,2026-09-15 23:39:47.701,IM-01,im01.producing,Bad,,ss.reason.comm
921,2026-09-15 23:39:47.701,IM-01,im01.faultAlarm,Bad,,ss.reason.comm
923,2026-09-15 23:39:48.076,GW-LINE-B,dry01.materialBatch,Bad,,ss.reason.comm
925,2026-09-15 23:39:49.796,IM-01,im01.barrel1Temp,Bad,,ss.reason.comm
926,2026-09-15 23:39:49.796,IM-01,im01.barrel5Temp,Bad,,ss.reason.comm
927,2026-09-15 23:39:49.796,IM-01,im01.moldTemp,Bad,,ss.reason.comm
928,2026-09-15 23:39:49.796,IM-01,im01.oilTemp,Bad,,ss.reason.comm
929,2026-09-15 23:39:49.796,IM-01,im01.injectPressure,Bad,,ss.reason.comm
930,2026-09-15 23:39:49.796,IM-01,im01.injectSpeed,Bad,,ss.reason.comm
931,2026-09-15 23:39:49.796,IM-01,im01.screwSpeed,Bad,,ss.reason.comm
932,2026-09-15 23:39:49.796,IM-01,im01.clampPressure,Bad,,ss.reason.comm
933,2026-09-15 23:39:49.796,IM-01,im01.pumpCurrent,Bad,,ss.reason.comm
934,2026-09-15 23:39:49.796,IM-01,im01.hydraulicPressure,Bad,,ss.reason.comm
935,2026-09-15 23:39:49.796,IM-01,im01.power,Bad,,ss.reason.comm
936,2026-09-15 23:39:49.796,IM-01,im01.meltEnergy,Bad,,ss.reason.comm
937,2026-09-15 23:39:49.796,IM-01,im01.energyTotal,Bad,,ss.reason.comm
938,2026-09-15 23:39:49.796,IM-01,im01.moldTempDual,Bad,,ss.reason.comm
940,2026-09-15 23:39:50.170,GW-LINE-B,dry01.batchBcd,Bad,,ss.reason.comm
942,2026-09-15 23:39:50.514,ENV-01,env01.tempAlarmLimit,Bad,,ss.reason.comm
943,2026-09-15 23:39:50.514,ENV-01,env01.co2Threshold,Bad,,ss.reason.comm
945,2026-09-15 23:39:51.514,EM-01,em01.overDemand,Bad,,ss.reason.comm
947,2026-09-15 23:39:51.889,IM-01,im01.moldCloseJog,Bad,,ss.reason.comm
948,2026-09-15 23:39:51.889,IM-01,im01.start,Bad,,ss.reason.comm
949,2026-09-15 23:39:51.889,IM-01,im01.stop,Bad,,ss.reason.comm
950,2026-09-15 23:39:51.889,IM-01,im01.estop,Bad,,ss.reason.comm
952,2026-09-15 23:39:52.264,GW-LINE-B,rob01.runSeconds,Bad,,ss.reason.comm
955,2026-09-15 23:39:54.358,GW-LINE-B,rob01.energyTotal,Bad,,ss.reason.comm
957,2026-09-15 23:39:54.514,ENV-01,env01.areaNameW,Bad,,ss.reason.comm
958,2026-09-15 23:39:55.086,IM-01,im01.clampForceDev,Good,-44,
959,2026-09-15 23:39:55.087,IM-01,im01.recipeName,Good,PC-ABS-757 ??????,
960,2026-09-15 23:39:55.087,IM-01,im01.bootTime,Good,09/15/2026 23:39:53,
961,2026-09-15 23:39:55.089,IM-01,im01.statusWord,Good,17,
962,2026-09-15 23:39:55.089,IM-01,im01.alarmCode,Good,0,
963,2026-09-15 23:39:55.089,IM-01,im01.totalMolds,Good,0,
964,2026-09-15 23:39:55.089,IM-01,im01.goodParts,Good,0,
965,2026-09-15 23:39:55.089,IM-01,im01.rejectParts,Good,0,
966,2026-09-15 23:39:55.089,IM-01,im01.cycleTime,Good,30,
967,2026-09-15 23:39:55.089,IM-01,im01.avgCycleTime,Good,30,
968,2026-09-15 23:39:55.089,IM-01,im01.oee,Good,92,
969,2026-09-15 23:39:55.089,IM-01,im01.stage,Good,3,
970,2026-09-15 23:39:55.089,IM-01,im01.batchNo,Good,2026,
971,2026-09-15 23:39:55.089,IM-01,im01.prodTime,Good,09/15/2026 23:39:55,
972,2026-09-15 23:39:55.090,IM-01,im01.ready,Good,True,
973,2026-09-15 23:39:55.090,IM-01,im01.producing,Good,True,
974,2026-09-15 23:39:55.090,IM-01,im01.faultAlarm,Good,False,
975,2026-09-15 23:39:55.092,IM-01,im01.barrel1Temp,Good,220,
976,2026-09-15 23:39:55.092,IM-01,im01.barrel5Temp,Good,179.9,
977,2026-09-15 23:39:55.092,IM-01,im01.moldTemp,Good,85,
978,2026-09-15 23:39:55.092,IM-01,im01.oilTemp,Good,45,
979,2026-09-15 23:39:55.092,IM-01,im01.injectPressure,Good,0,
980,2026-09-15 23:39:55.092,IM-01,im01.injectSpeed,Good,0,
981,2026-09-15 23:39:55.092,IM-01,im01.screwSpeed,Good,209,
982,2026-09-15 23:39:55.092,IM-01,im01.clampPressure,Good,0,
983,2026-09-15 23:39:55.092,IM-01,im01.pumpCurrent,Good,7,
984,2026-09-15 23:39:55.092,IM-01,im01.hydraulicPressure,Good,18,
985,2026-09-15 23:39:55.092,IM-01,im01.power,Good,14,
986,2026-09-15 23:39:55.092,IM-01,im01.meltEnergy,Good,9.76318,
987,2026-09-15 23:39:55.092,IM-01,im01.energyTotal,Good,0.000388888888888889,
988,2026-09-15 23:39:55.092,IM-01,im01.moldTempDual,Good,0,
989,2026-09-15 23:39:55.094,IM-01,im01.moldCloseJog,Good,False,
990,2026-09-15 23:39:55.094,IM-01,im01.start,Good,False,
991,2026-09-15 23:39:55.094,IM-01,im01.stop,Good,False,
992,2026-09-15 23:39:55.094,IM-01,im01.estop,Good,False,
993,2026-09-15 23:39:55.095,IM-01,im01.workMode,Good,3,
994,2026-09-15 23:39:55.095,IM-01,im01.targetOutput,Good,50000,
995,2026-09-15 23:39:55.095,IM-01,im01.cavitySetTemp,Good,220,
996,2026-09-15 23:39:55.095,IM-01,im01.moldSetTemp,Good,85,
997,2026-09-15 23:39:55.095,IM-01,im01.holdTime,Good,2.5,
998,2026-09-15 23:39:55.095,IM-01,im01.coolTime,Good,15,
999,2026-09-15 23:39:55.095,IM-01,im01.overTempLimit,Good,260,
1000,2026-09-15 23:39:55.095,IM-01,im01.moldTempDualSet,Good,25,
1001,2026-09-15 23:39:55.095,IM-01,im01.energyBudget,Good,1500,
1002,2026-09-15 23:39:55.095,IM-01,im01.planHours,Good,28800,
1003,2026-09-15 23:39:55.095,IM-01,im01.ratedPower,Good,75.5,
1004,2026-09-15 23:39:55.460,GW-LINE-B,rob01.posDeviation,Good,-100,
1005,2026-09-15 23:39:55.467,GW-LINE-B,mtc01.actualTemp,Good,99.7,
1006,2026-09-15 23:39:55.467,GW-LINE-B,mtc01.pumpFlow,Good,19,
1007,2026-09-15 23:39:55.467,GW-LINE-B,mtc01.pumpCurrent,Good,3.6,
1008,2026-09-15 23:39:55.467,GW-LINE-B,mtc01.heatPower,Good,7,
1009,2026-09-15 23:39:55.467,GW-LINE-B,mtc01.outletTemp,Good,100.2,
1010,2026-09-15 23:39:55.467,GW-LINE-B,mtc01.tempAvg,Good,996.6426,
1011,2026-09-15 23:39:55.473,GW-LINE-B,dry01.dryTemp,Good,79.8,
1012,2026-09-15 23:39:55.473,GW-LINE-B,dry01.dewPoint,Good,-34.8,
1013,2026-09-15 23:39:55.473,GW-LINE-B,dry01.materialLevel,Good,84,
1014,2026-09-15 23:39:55.473,GW-LINE-B,dry01.heatPower,Good,6,
1015,2026-09-15 23:39:55.473,GW-LINE-B,dry01.fanCurrent,Good,1.7,
1016,2026-09-15 23:39:55.473,GW-LINE-B,dry01.inTemp,Good,448,
1017,2026-09-15 23:39:55.473,GW-LINE-B,dry01.outTemp,Good,598,
1018,2026-09-15 23:39:55.475,GW-LINE-B,dry01.levelTrend,Good,-0.01585614,
1019,2026-09-15 23:39:55.479,GW-LINE-B,rob01.cycleTime,Good,2.9,
1020,2026-09-15 23:39:55.479,GW-LINE-B,rob01.totalPicks,Good,0,
1021,2026-09-15 23:39:55.479,GW-LINE-B,rob01.successPicks,Good,0,
1022,2026-09-15 23:39:55.479,GW-LINE-B,rob01.posX,Good,0,
1023,2026-09-15 23:39:55.479,GW-LINE-B,rob01.posY,Good,0,
1024,2026-09-15 23:39:55.479,GW-LINE-B,rob01.posZ,Good,0,
1025,2026-09-15 23:39:55.479,GW-LINE-B,rob01.trajectory,Good,0.01771214,
1026,2026-09-15 23:39:55.481,GW-LINE-B,mtc01.runSeconds,Good,5,
1027,2026-09-15 23:39:55.481,GW-LINE-B,mtc01.energyTotal,Good,0.000666666666666667,
1028,2026-09-15 23:39:55.482,GW-LINE-B,mtc01.tempDeviation,Good,-0.3,
1029,2026-09-15 23:39:55.484,GW-LINE-B,mtc01.heatingMode,Good,1,
1030,2026-09-15 23:39:55.485,GW-LINE-B,mtc01.serialNo,Good,MTC-2026-0001,
1031,2026-09-15 23:39:55.485,GW-LINE-B,mtc01.calibTime,Good,09/15/2026 23:39:53,
1032,2026-09-15 23:39:55.487,GW-LINE-B,dry01.drySeconds,Good,5,
1033,2026-09-15 23:39:55.487,GW-LINE-B,dry01.energyTotal,Good,0.000833333333333333,
1034,2026-09-15 23:39:55.488,GW-LINE-B,dry01.dewDeviation,Good,0.2,
1035,2026-09-15 23:39:55.490,GW-LINE-B,dry01.materialBatch,Good,PA66-GF30-0912,
1036,2026-09-15 23:39:55.492,GW-LINE-B,dry01.batchBcd,Good,910,
1037,2026-09-15 23:39:55.494,GW-LINE-B,rob01.runSeconds,Good,5,
1038,2026-09-15 23:39:55.495,GW-LINE-B,rob01.energyTotal,Good,0.000722222222222222,
1040,2026-09-15 23:39:55.517,ENV-01,env01.roomTemp,Good,25.9,
1041,2026-09-15 23:39:55.517,ENV-01,env01.humidity,Good,55,
1042,2026-09-15 23:39:55.517,ENV-01,env01.dewPoint,Good,17,
1043,2026-09-15 23:39:55.517,ENV-01,env01.noise,Good,72,
1044,2026-09-15 23:39:55.517,ENV-01,env01.co2,Good,552,
1045,2026-09-15 23:39:55.517,ENV-01,env01.pm25,Good,24,
1046,2026-09-15 23:39:55.517,ENV-01,env01.pressureDiff,Good,4,
1047,2026-09-15 23:39:55.517,ENV-01,env01.illuminance,Good,319,
