seq,host_time,device,point,quality,value,reason
1857,2026-09-15 23:34:44.685,IM-01,im01.power,Bad,,ss.reason.comm
1858,2026-09-15 23:34:44.685,IM-01,im01.meltEnergy,Bad,,ss.reason.comm
1859,2026-09-15 23:34:44.685,IM-01,im01.energyTotal,Bad,,ss.reason.comm
1860,2026-09-15 23:34:44.685,IM-01,im01.moldTempDual,Bad,,ss.reason.comm
1861,2026-09-15 23:34:44.992,EM-01,em01.totalEnergy,Good,3529.64,
1862,2026-09-15 23:34:44.992,EM-01,em01.forwardEnergy,Good,3529.64,
1863,2026-09-15 23:34:44.992,EM-01,em01.voltageA,Good,384,
1864,2026-09-15 23:34:44.992,EM-01,em01.voltageB,Good,384,
1865,2026-09-15 23:34:44.992,EM-01,em01.voltageC,Good,376,
1866,2026-09-15 23:34:44.992,EM-01,em01.currentA,Good,175,
1867,2026-09-15 23:34:44.992,EM-01,em01.activePower,Good,106,
1868,2026-09-15 23:34:44.992,EM-01,em01.reactivePower,Good,30,
1869,2026-09-15 23:34:44.992,EM-01,em01.powerFactor,Good,0.873,
1870,2026-09-15 23:34:44.992,EM-01,em01.demand,Good,106,
1871,2026-09-15 23:34:44.992,EM-01,em01.energyF64,Good,35.8351666666667,
1872,2026-09-15 23:34:44.992,EM-01,em01.unbalance,Good,2.105263,
1873,2026-09-15 23:34:44.997,ENV-01,env01.roomTemp,Good,24,
1874,2026-09-15 23:34:44.997,ENV-01,env01.dewPoint,Good,14.9,
1875,2026-09-15 23:34:44.997,ENV-01,env01.noise,Good,72,
1876,2026-09-15 23:34:44.997,ENV-01,env01.pm25,Good,23,
1877,2026-09-15 23:34:44.997,ENV-01,env01.pressureDiff,Good,0,
1878,2026-09-15 23:34:44.997,ENV-01,env01.illuminance,Good,465,
1879,2026-09-15 23:34:44.997,ENV-01,env01.tempFluctuation,Good,12.41701,
1880,2026-09-15 23:34:45.005,GW-LINE-B,mtc01.actualTemp,Good,99.2,
1881,2026-09-15 23:34:45.005,GW-LINE-B,mtc01.pumpFlow,Good,32,
1882,2026-09-15 23:34:45.005,GW-LINE-B,mtc01.pumpCurrent,Good,4.3,
1883,2026-09-15 23:34:45.005,GW-LINE-B,mtc01.heatPower,Good,4,
1884,2026-09-15 23:34:45.005,GW-LINE-B,mtc01.outletTemp,Good,99.7,
1885,2026-09-15 23:34:45.005,GW-LINE-B,mtc01.tempAvg,Good,992.4807,
1886,2026-09-15 23:34:45.014,GW-LINE-B,dry01.dewPoint,Good,-34.7,
1887,2026-09-15 23:34:45.014,GW-LINE-B,dry01.heatPower,Good,7,
1888,2026-09-15 23:34:45.014,GW-LINE-B,dry01.fanCurrent,Good,1.1,
1889,2026-09-15 23:34:45.015,GW-LINE-B,dry01.levelTrend,Good,-4.176111,
1890,2026-09-15 23:34:45.021,GW-LINE-B,rob01.cycleTime,Good,2.9,
1891,2026-09-15 23:34:45.021,GW-LINE-B,rob01.posY,Good,2,
1892,2026-09-15 23:34:45.021,GW-LINE-B,rob01.trajectory,Good,8.040494,
1893,2026-09-15 23:34:45.992,EM-01,em01.totalEnergy,Good,3532.64,
1894,2026-09-15 23:34:45.992,EM-01,em01.forwardEnergy,Good,3532.64,
1895,2026-09-15 23:34:45.992,EM-01,em01.voltageA,Good,380,
1896,2026-09-15 23:34:45.992,EM-01,em01.voltageB,Good,378,
1897,2026-09-15 23:34:45.992,EM-01,em01.voltageC,Good,380,
1898,2026-09-15 23:34:45.992,EM-01,em01.currentA,Good,186.2,
1899,2026-09-15 23:34:45.992,EM-01,em01.activePower,Good,120,
1900,2026-09-15 23:34:45.992,EM-01,em01.reactivePower,Good,20,
1901,2026-09-15 23:34:45.992,EM-01,em01.powerFactor,Good,0.892,
1902,2026-09-15 23:34:45.992,EM-01,em01.frequency,Good,50.07,
1903,2026-09-15 23:34:45.992,EM-01,em01.demand,Good,120,
1904,2026-09-15 23:34:45.992,EM-01,em01.energyF64,Good,35.8656944444444,
1905,2026-09-15 23:34:45.992,EM-01,em01.unbalance,Good,0.5263158,
1906,2026-09-15 23:34:45.998,ENV-01,env01.roomTemp,Good,23.9,
1907,2026-09-15 23:34:45.998,ENV-01,env01.dewPoint,Good,14.8,
1908,2026-09-15 23:34:45.998,ENV-01,env01.noise,Good,75,
1909,2026-09-15 23:34:45.998,ENV-01,env01.pm25,Good,24,
1910,2026-09-15 23:34:45.998,ENV-01,env01.pressureDiff,Good,1,
1911,2026-09-15 23:34:45.998,ENV-01,env01.illuminance,Good,470,
1912,2026-09-15 23:34:45.998,ENV-01,env01.tempFluctuation,Good,12.47876,
1913,2026-09-15 23:34:46.006,GW-LINE-B,mtc01.actualTemp,Good,99.1,
1914,2026-09-15 23:34:46.006,GW-LINE-B,mtc01.pumpPressure,Good,3,
1915,2026-09-15 23:34:46.006,GW-LINE-B,mtc01.pumpFlow,Good,18,
1916,2026-09-15 23:34:46.006,GW-LINE-B,mtc01.pumpCurrent,Good,5.6,
1917,2026-09-15 23:34:46.006,GW-LINE-B,mtc01.heatPower,Good,5,
1918,2026-09-15 23:34:46.006,GW-LINE-B,mtc01.outletTemp,Good,99.6,
1919,2026-09-15 23:34:46.006,GW-LINE-B,mtc01.tempAvg,Good,991.3412,
1920,2026-09-15 23:34:46.013,GW-LINE-B,dry01.materialLevel,Good,42,
1921,2026-09-15 23:34:46.013,GW-LINE-B,dry01.heatPower,Good,6,
1922,2026-09-15 23:34:46.013,GW-LINE-B,dry01.fanCurrent,Good,1.3,
1923,2026-09-15 23:34:46.015,GW-LINE-B,dry01.levelTrend,Good,-4.206727,
1924,2026-09-15 23:34:46.022,GW-LINE-B,rob01.trajectory,Good,7.819734,
1925,2026-09-15 23:34:46.994,EM-01,em01.totalEnergy,Good,3535.89,
1926,2026-09-15 23:34:46.994,EM-01,em01.forwardEnergy,Good,3535.89,
1927,2026-09-15 23:34:46.994,EM-01,em01.voltageA,Good,379,
1928,2026-09-15 23:34:46.994,EM-01,em01.voltageB,Good,379,
1929,2026-09-15 23:34:46.994,EM-01,em01.voltageC,Good,384,
1930,2026-09-15 23:34:46.994,EM-01,em01.currentA,Good,149.4,
1931,2026-09-15 23:34:46.994,EM-01,em01.activePower,Good,125,
1932,2026-09-15 23:34:46.994,EM-01,em01.reactivePower,Good,28,
1933,2026-09-15 23:34:46.994,EM-01,em01.powerFactor,Good,0.92,
1934,2026-09-15 23:34:46.994,EM-01,em01.frequency,Good,49.94,
1935,2026-09-15 23:34:46.994,EM-01,em01.demand,Good,125,
1936,2026-09-15 23:34:46.994,EM-01,em01.energyF64,Good,35.8986944444444,
1937,2026-09-15 23:34:46.994,EM-01,em01.unbalance,Good,1.315789,
1938,2026-09-15 23:34:46.998,ENV-01,env01.noise,Good,76,
1939,2026-09-15 23:34:46.998,ENV-01,env01.pm25,Good,38,
1940,2026-09-15 23:34:46.998,ENV-01,env01.pressureDiff,Good,13,
1941,2026-09-15 23:34:46.998,ENV-01,env01.illuminance,Good,428,
1942,2026-09-15 23:34:46.998,ENV-01,env01.tempFluctuation,Good,11.87589,
1943,2026-09-15 23:34:47.007,GW-LINE-B,mtc01.actualTemp,Good,99.4,
1944,2026-09-15 23:34:47.007,GW-LINE-B,mtc01.pumpPressure,Good,2,
1945,2026-09-15 23:34:47.007,GW-LINE-B,mtc01.pumpFlow,Good,29,
1946,2026-09-15 23:34:47.007,GW-LINE-B,mtc01.pumpCurrent,Good,3.2,
1947,2026-09-15 23:34:47.007,GW-LINE-B,mtc01.heatPower,Good,6,
1948,2026-09-15 23:34:47.007,GW-LINE-B,mtc01.outletTemp,Good,99.9,
1949,2026-09-15 23:34:47.007,GW-LINE-B,mtc01.tempAvg,Good,993.5502,
1950,2026-09-15 23:34:47.015,GW-LINE-B,dry01.dewPoint,Good,-34.8,
1951,2026-09-15 23:34:47.015,GW-LINE-B,dry01.heatPower,Good,4,
1952,2026-09-15 23:34:47.015,GW-LINE-B,dry01.fanCurrent,Good,0.9,
1953,2026-09-15 23:34:47.017,GW-LINE-B,dry01.levelTrend,Good,-4.240161,
1954,2026-09-15 23:34:47.022,GW-LINE-B,rob01.cycleTime,Good,2.7,
1955,2026-09-15 23:34:47.022,GW-LINE-B,rob01.trajectory,Good,7.817359,
1957,2026-09-15 23:34:47.687,IM-01,im01.moldCloseJog,Bad,,ss.reason.comm
1958,2026-09-15 23:34:47.687,IM-01,im01.start,Bad,,ss.reason.comm
1959,2026-09-15 23:34:47.687,IM-01,im01.stop,Bad,,ss.reason.comm
1960,2026-09-15 23:34:47.687,IM-01,im01.estop,Bad,,ss.reason.comm
1962,2026-09-15 23:34:47.692,IM-01,im01.prodTime,Good,09/15/2026 23:34:47,
1963,2026-09-15 23:34:47.696,IM-01,im01.barrel1Temp,Good,190.2,
1964,2026-09-15 23:34:47.696,IM-01,im01.barrel5Temp,Good,147.6,
1965,2026-09-15 23:34:47.696,IM-01,im01.moldTemp,Good,84.5,
1966,2026-09-15 23:34:47.696,IM-01,im01.oilTemp,Good,44.6,
1967,2026-09-15 23:34:47.696,IM-01,im01.injectPressure,Good,0,
1968,2026-09-15 23:34:47.696,IM-01,im01.injectSpeed,Good,0,
1969,2026-09-15 23:34:47.696,IM-01,im01.screwSpeed,Good,0,
1970,2026-09-15 23:34:47.696,IM-01,im01.clampPressure,Good,0,
1971,2026-09-15 23:34:47.696,IM-01,im01.pumpCurrent,Good,0,
1972,2026-09-15 23:34:47.696,IM-01,im01.hydraulicPressure,Good,0,
1973,2026-09-15 23:34:47.696,IM-01,im01.power,Good,3,
1974,2026-09-15 23:34:47.696,IM-01,im01.meltEnergy,Good,0,
1975,2026-09-15 23:34:47.696,IM-01,im01.energyTotal,Good,1.40416666666711,
1976,2026-09-15 23:34:47.696,IM-01,im01.moldTempDual,Good,0,
1977,2026-09-15 23:34:47.698,IM-01,im01.moldCloseJog,Good,False,
1978,2026-09-15 23:34:47.698,IM-01,im01.start,Good,False,
1979,2026-09-15 23:34:47.698,IM-01,im01.stop,Good,False,
1980,2026-09-15 23:34:47.698,IM-01,im01.estop,Good,False,
1981,2026-09-15 23:34:47.700,IM-01,im01.cavitySetTemp,Good,236,
1982,2026-09-15 23:34:47.702,IM-01,im01.clampForceDev,Good,-32,
1983,2026-09-15 23:34:47.963,GW-LINE-B,mtc01.runSeconds,Good,11409,
1984,2026-09-15 23:34:47.963,GW-LINE-B,mtc01.energyTotal,Good,1.69569444444445,
1985,2026-09-15 23:34:47.963,ENV-01,env01.runSeconds,Good,11409,
1986,2026-09-15 23:34:47.963,ENV-01,env01.sampleTime,Good,09/15/2026 23:34:47,
1987,2026-09-15 23:34:47.965,GW-LINE-B,mtc01.tempDeviation,Good,-0.5,
1988,2026-09-15 23:34:47.965,EM-01,em01.readTime,Good,09/15/2026 23:34:47,
1989,2026-09-15 23:34:47.971,GW-LINE-B,dry01.drySeconds,Good,10785,
1990,2026-09-15 23:34:47.971,GW-LINE-B,dry01.energyTotal,Good,1.74880555555557,
1991,2026-09-15 23:34:47.973,GW-LINE-B,dry01.dewDeviation,Good,0.3,
1992,2026-09-15 23:34:47.978,GW-LINE-B,rob01.runSeconds,Good,11409,
1993,2026-09-15 23:34:47.980,GW-LINE-B,rob01.energyTotal,Good,1.58886111111108,
1994,2026-09-15 23:34:47.994,EM-01,em01.totalEnergy,Good,3539.18,
1995,2026-09-15 23:34:47.994,EM-01,em01.forwardEnergy,Good,3539.18,
1996,2026-09-15 23:34:47.994,EM-01,em01.voltageA,Good,380,
1997,2026-09-15 23:34:47.994,EM-01,em01.voltageB,Good,376,
1998,2026-09-15 23:34:47.994,EM-01,em01.voltageC,Good,380,
1999,2026-09-15 23:34:47.994,EM-01,em01.currentA,Good,155.5,
2000,2026-09-15 23:34:47.994,EM-01,em01.activePower,Good,123,
2001,2026-09-15 23:34:47.994,EM-01,em01.reactivePower,Good,32,
2002,2026-09-15 23:34:47.994,EM-01,em01.powerFactor,Good,0.868,
2003,2026-09-15 23:34:47.994,EM-01,em01.frequency,Good,49.93,
2004,2026-09-15 23:34:47.994,EM-01,em01.demand,Good,123,
2005,2026-09-15 23:34:47.994,EM-01,em01.energyF64,Good,35.9318888888889,
2006,2026-09-15 23:34:47.994,EM-01,em01.unbalance,Good,1.052632,
2007,2026-09-15 23:34:47.998,ENV-01,env01.roomTemp,Good,24,
2008,2026-09-15 23:34:47.998,ENV-01,env01.humidity,Good,53,
2009,2026-09-15 23:34:47.998,ENV-01,env01.dewPoint,Good,14.7,
2010,2026-09-15 23:34:47.998,ENV-01,env01.noise,Good,74,
2011,2026-09-15 23:34:47.998,ENV-01,env01.pm25,Good,37,
2012,2026-09-15 23:34:47.998,ENV-01,env01.pressureDiff,Good,-1,
2013,2026-09-15 23:34:47.998,ENV-01,env01.illuminance,Good,430,
2014,2026-09-15 23:34:47.998,ENV-01,env01.tempFluctuation,Good,12.12129,
2015,2026-09-15 23:34:48.006,GW-LINE-B,mtc01.actualTemp,Good,99.5,
2016,2026-09-15 23:34:48.006,GW-LINE-B,mtc01.pumpFlow,Good,28,
2017,2026-09-15 23:34:48.006,GW-LINE-B,mtc01.pumpCurrent,Good,3.1,
2018,2026-09-15 23:34:48.006,GW-LINE-B,mtc01.heatPower,Good,5,
2019,2026-09-15 23:34:48.006,GW-LINE-B,mtc01.outletTemp,Good,100,
2020,2026-09-15 23:34:48.006,GW-LINE-B,mtc01.tempAvg,Good,994.5601,
2021,2026-09-15 23:34:48.015,GW-LINE-B,dry01.dewPoint,Good,-34.7,
2022,2026-09-15 23:34:48.017,GW-LINE-B,dry01.levelTrend,Good,-4.265006,
2023,2026-09-15 23:34:48.022,GW-LINE-B,rob01.posY,Good,4,
2024,2026-09-15 23:34:48.022,GW-LINE-B,rob01.trajectory,Good,7.953743,
2025,2026-09-15 23:34:48.189,IM-01,im01.prodTime,Good,09/15/2026 23:34:48,
2026,2026-09-15 23:34:48.689,IM-01,im01.barrel1Temp,Good,192.5,
2027,2026-09-15 23:34:48.689,IM-01,im01.oilTemp,Good,44.2,
2028,2026-09-15 23:34:48.689,IM-01,im01.energyTotal,Good,1.40500000000044,
2029,2026-09-15 23:34:48.995,EM-01,em01.totalEnergy,Good,3542.52,
2030,2026-09-15 23:34:48.995,EM-01,em01.forwardEnergy,Good,3542.52,
2031,2026-09-15 23:34:48.995,EM-01,em01.voltageA,Good,381,
2032,2026-09-15 23:34:48.995,EM-01,em01.voltageB,Good,380,
2033,2026-09-15 23:34:48.995,EM-01,em01.voltageC,Good,375,
2034,2026-09-15 23:34:48.995,EM-01,em01.currentA,Good,165.2,
2035,2026-09-15 23:34:48.995,EM-01,em01.activePower,Good,121,
2036,2026-09-15 23:34:48.995,EM-01,em01.reactivePower,Good,34,
2037,2026-09-15 23:34:48.995,EM-01,em01.powerFactor,Good,0.918,
2038,2026-09-15 23:34:48.995,EM-01,em01.frequency,Good,50.07,
2039,2026-09-15 23:34:48.995,EM-01,em01.demand,Good,121,
2040,2026-09-15 23:34:48.995,EM-01,em01.energyF64,Good,35.9659166666667,
2041,2026-09-15 23:34:48.995,EM-01,em01.unbalance,Good,1.578947,
2042,2026-09-15 23:34:48.999,ENV-01,env01.humidity,Good,52,
2043,2026-09-15 23:34:48.999,ENV-01,env01.dewPoint,Good,14.5,
2044,2026-09-15 23:34:48.999,ENV-01,env01.noise,Good,73,
2045,2026-09-15 23:34:48.999,ENV-01,env01.pm25,Good,51,
2046,2026-09-15 23:34:48.999,ENV-01,env01.pressureDiff,Good,13,
2047,2026-09-15 23:34:48.999,ENV-01,env01.illuminance,Good,351,
2048,2026-09-15 23:34:48.999,ENV-01,env01.tempFluctuation,Good,12.65154,
2049,2026-09-15 23:34:49.006,GW-LINE-B,mtc01.actualTemp,Good,99.4,
2050,2026-09-15 23:34:49.006,GW-LINE-B,mtc01.pumpPressure,Good,3,
2051,2026-09-15 23:34:49.006,GW-LINE-B,mtc01.pumpFlow,Good,18,
2052,2026-09-15 23:34:49.006,GW-LINE-B,mtc01.pumpCurrent,Good,3.9,
2053,2026-09-15 23:34:49.006,GW-LINE-B,mtc01.heatPower,Good,4,
2054,2026-09-15 23:34:49.006,GW-LINE-B,mtc01.outletTemp,Good,99.9,
2055,2026-09-15 23:34:49.006,GW-LINE-B,mtc01.tempAvg,Good,993.7704,
2056,2026-09-15 23:34:49.014,GW-LINE-B,dry01.dewPoint,Good,-34.2,
2057,2026-09-15 23:34:49.014,GW-LINE-B,dry01.heatPower,Good,7,
2058,2026-09-15 23:34:49.014,GW-LINE-B,dry01.fanCurrent,Good,1.5,
2059,2026-09-15 23:34:49.016,GW-LINE-B,dry01.levelTrend,Good,-4.29096,
2060,2026-09-15 23:34:49.022,GW-LINE-B,rob01.trajectory,Good,8.103368,
2061,2026-09-15 23:34:49.194,IM-01,im01.prodTime,Good,09/15/2026 23:34:49,
2062,2026-09-15 23:34:49.689,IM-01,im01.barrel1Temp,Good,192.9,
2063,2026-09-15 23:34:49.689,IM-01,im01.moldTemp,Good,84.6,
2064,2026-09-15 23:34:49.689,IM-01,im01.oilTemp,Good,44.5,
2065,2026-09-15 23:34:49.689,IM-01,im01.energyTotal,Good,1.40583333333378,
2066,2026-09-15 23:34:49.994,EM-01,em01.totalEnergy,Good,3545.72,
2067,2026-09-15 23:34:49.994,EM-01,em01.forwardEnergy,Good,3545.72,
2068,2026-09-15 23:34:49.994,EM-01,em01.voltageA,Good,383,
2069,2026-09-15 23:34:49.994,EM-01,em01.voltageB,Good,386,
2070,2026-09-15 23:34:49.994,EM-01,em01.voltageC,Good,380,
2071,2026-09-15 23:34:49.994,EM-01,em01.currentA,Good,184.9,
2072,2026-09-15 23:34:49.994,EM-01,em01.activePower,Good,110,
2073,2026-09-15 23:34:49.994,EM-01,em01.reactivePower,Good,39,
2074,2026-09-15 23:34:49.994,EM-01,em01.powerFactor,Good,0.926,
2075,2026-09-15 23:34:49.994,EM-01,em01.frequency,Good,50.02,
2076,2026-09-15 23:34:49.994,EM-01,em01.demand,Good,110,
2077,2026-09-15 23:34:49.994,EM-01,em01.energyF64,Good,35.9984444444444,
2078,2026-09-15 23:34:49.999,ENV-01,env01.roomTemp,Good,23.9,
2079,2026-09-15 23:34:49.999,ENV-01,env01.dewPoint,Good,14.4,
2080,2026-09-15 23:34:49.999,ENV-01,env01.noise,Good,76,
2081,2026-09-15 23:34:49.999,ENV-01,env01.pm25,Good,53,
2082,2026-09-15 23:34:49.999,ENV-01,env01.pressureDiff,Good,12,
2083,2026-09-15 23:34:49.999,ENV-01,env01.illuminance,Good,443,
2084,2026-09-15 23:34:49.999,ENV-01,env01.tempFluctuation,Good,12.37264,
2085,2026-09-15 23:34:50.007,GW-LINE-B,mtc01.actualTemp,Good,99.1,
2086,2026-09-15 23:34:50.007,GW-LINE-B,mtc01.pumpPressure,Good,2,
2087,2026-09-15 23:34:50.007,GW-LINE-B,mtc01.pumpFlow,Good,27,
2088,2026-09-15 23:34:50.007,GW-LINE-B,mtc01.pumpCurrent,Good,3.5,
2089,2026-09-15 23:34:50.007,GW-LINE-B,mtc01.outletTemp,Good,99.6,
2090,2026-09-15 23:34:50.007,GW-LINE-B,mtc01.tempAvg,Good,991.4416,
2091,2026-09-15 23:34:50.016,GW-LINE-B,dry01.dewPoint,Good,-34.4,
2092,2026-09-15 23:34:50.016,GW-LINE-B,dry01.materialLevel,Good,41,
2093,2026-09-15 23:34:50.016,GW-LINE-B,dry01.heatPower,Good,6,
2094,2026-09-15 23:34:50.016,GW-LINE-B,dry01.fanCurrent,Good,1.2,
2095,2026-09-15 23:34:50.017,GW-LINE-B,dry01.levelTrend,Good,-4.323012,
2096,2026-09-15 23:34:50.024,GW-LINE-B,rob01.posY,Good,5,
2097,2026-09-15 23:34:50.024,GW-LINE-B,rob01.trajectory,Good,7.916747,
2098,2026-09-15 23:34:50.195,IM-01,im01.prodTime,Good,09/15/2026 23:34:50,
2099,2026-09-15 23:34:50.689,IM-01,im01.oilTemp,Good,44.7,
2100,2026-09-15 23:34:50.689,IM-01,im01.energyTotal,Good,1.40666666666711,
2101,2026-09-15 23:34:50.995,EM-01,em01.totalEnergy,Good,3548.83,
2102,2026-09-15 23:34:50.995,EM-01,em01.forwardEnergy,Good,3548.83,
2103,2026-09-15 23:34:50.995,EM-01,em01.voltageB,Good,381,
2104,2026-09-15 23:34:50.995,EM-01,em01.voltageC,Good,378,
2105,2026-09-15 23:34:50.995,EM-01,em01.currentA,Good,189.7,
2106,2026-09-15 23:34:50.995,EM-01,em01.activePower,Good,124,
2107,2026-09-15 23:34:50.995,EM-01,em01.reactivePower,Good,25,
2108,2026-09-15 23:34:50.995,EM-01,em01.powerFactor,Good,0.933,
2109,2026-09-15 23:34:50.995,EM-01,em01.frequency,Good,49.94,
2110,2026-09-15 23:34:50.995,EM-01,em01.demand,Good,124,
2111,2026-09-15 23:34:50.995,EM-01,em01.energyF64,Good,36.03,
2112,2026-09-15 23:34:50.995,EM-01,em01.unbalance,Good,1.315789,
2113,2026-09-15 23:34:51.000,ENV-01,env01.roomTemp,Good,24,
2114,2026-09-15 23:34:51.000,ENV-01,env01.humidity,Good,54,
2115,2026-09-15 23:34:51.000,ENV-01,env01.dewPoint,Good,14.9,
2116,2026-09-15 23:34:51.000,ENV-01,env01.noise,Good,70,
2117,2026-09-15 23:34:51.000,ENV-01,env01.pm25,Good,24,
2118,2026-09-15 23:34:51.000,ENV-01,env01.pressureDiff,Good,5,
2119,2026-09-15 23:34:51.000,ENV-01,env01.illuminance,Good,470,
2120,2026-09-15 23:34:51.000,ENV-01,env01.tempFluctuation,Good,12.80539,
2121,2026-09-15 23:34:51.007,GW-LINE-B,mtc01.pumpPressure,Good,4,
2122,2026-09-15 23:34:51.007,GW-LINE-B,mtc01.pumpFlow,Good,24,
2123,2026-09-15 23:34:51.007,GW-LINE-B,mtc01.pumpCurrent,Good,3.7,
2124,2026-09-15 23:34:51.007,GW-LINE-B,mtc01.heatPower,Good,3,
2125,2026-09-15 23:34:51.007,GW-LINE-B,mtc01.tempAvg,Good,991.0302,
2126,2026-09-15 23:34:51.015,GW-LINE-B,dry01.dewPoint,Good,-34.8,
2127,2026-09-15 23:34:51.015,GW-LINE-B,dry01.fanCurrent,Good,1.1,
2128,2026-09-15 23:34:51.017,GW-LINE-B,dry01.levelTrend,Good,-4.356781,
2129,2026-09-15 23:34:51.023,GW-LINE-B,rob01.cycleTime,Good,3.2,
2130,2026-09-15 23:34:51.023,GW-LINE-B,rob01.trajectory,Good,7.821223,
2131,2026-09-15 23:34:51.197,IM-01,im01.prodTime,Good,09/15/2026 23:34:51,
2132,2026-09-15 23:34:51.690,IM-01,im01.oilTemp,Good,44.5,
2133,2026-09-15 23:34:51.690,IM-01,im01.energyTotal,Good,1.40750000000045,
2134,2026-09-15 23:34:51.996,EM-01,em01.totalEnergy,Good,3552.07,
2135,2026-09-15 23:34:51.996,EM-01,em01.forwardEnergy,Good,3552.07,
2136,2026-09-15 23:34:51.996,EM-01,em01.voltageA,Good,380,
2137,2026-09-15 23:34:51.996,EM-01,em01.voltageB,Good,376,
2138,2026-09-15 23:34:51.996,EM-01,em01.voltageC,Good,382,
2139,2026-09-15 23:34:51.996,EM-01,em01.currentA,Good,151.1,
2140,2026-09-15 23:34:51.996,EM-01,em01.activePower,Good,117,
2141,2026-09-15 23:34:51.996,EM-01,em01.reactivePower,Good,27,
2142,2026-09-15 23:34:51.996,EM-01,em01.powerFactor,Good,0.896,
2143,2026-09-15 23:34:51.996,EM-01,em01.frequency,Good,49.97,
2144,2026-09-15 23:34:51.996,EM-01,em01.demand,Good,117,
2145,2026-09-15 23:34:51.996,EM-01,em01.energyF64,Good,36.0628888888889,
2146,2026-09-15 23:34:51.996,EM-01,em01.unbalance,Good,1.578947,
2147,2026-09-15 23:34:52.001,ENV-01,env01.humidity,Good,53,
2148,2026-09-15 23:34:52.001,ENV-01,env01.dewPoint,Good,14.7,
2149,2026-09-15 23:34:52.001,ENV-01,env01.noise,Good,76,
2150,2026-09-15 23:34:52.001,ENV-01,env01.pm25,Good,55,
2151,2026-09-15 23:34:52.001,ENV-01,env01.pressureDiff,Good,8,
2152,2026-09-15 23:34:52.001,ENV-01,env01.illuminance,Good,471,
2153,2026-09-15 23:34:52.001,ENV-01,env01.tempFluctuation,Good,12.04663,
2154,2026-09-15 23:34:52.008,GW-LINE-B,mtc01.actualTemp,Good,99.5,
2155,2026-09-15 23:34:52.008,GW-LINE-B,mtc01.pumpFlow,Good,35,
2156,2026-09-15 23:34:52.008,GW-LINE-B,mtc01.heatPower,Good,8,
2157,2026-09-15 23:34:52.008,GW-LINE-B,mtc01.outletTemp,Good,100,
2158,2026-09-15 23:34:52.008,GW-LINE-B,mtc01.tempAvg,Good,994.8012,
2159,2026-09-15 23:34:52.016,GW-LINE-B,dry01.dewPoint,Good,-35.1,
2160,2026-09-15 23:34:52.016,GW-LINE-B,dry01.heatPower,Good,3,
2161,2026-09-15 23:34:52.018,GW-LINE-B,dry01.levelTrend,Good,-4.38897,
2162,2026-09-15 23:34:52.024,GW-LINE-B,rob01.cycleTime,Good,3,
2163,2026-09-15 23:34:52.024,GW-LINE-B,rob01.posY,Good,6,
2164,2026-09-15 23:34:52.024,GW-LINE-B,rob01.trajectory,Good,7.825577,
2165,2026-09-15 23:34:52.198,IM-01,im01.prodTime,Good,09/15/2026 23:34:52,
2166,2026-09-15 23:34:52.692,IM-01,im01.clampForceDev,Good,-56,
2167,2026-09-15 23:34:52.695,IM-01,im01.oilTemp,Good,44.3,
2168,2026-09-15 23:34:52.695,IM-01,im01.energyTotal,Good,1.40833333333378,
2169,2026-09-15 23:34:52.963,GW-LINE-B,mtc01.runSeconds,Good,11459,
2170,2026-09-15 23:34:52.963,ENV-01,env01.runSeconds,Good,11459,
2171,2026-09-15 23:34:52.963,GW-LINE-B,mtc01.energyTotal,Good,1.70280555555556,
2172,2026-09-15 23:34:52.963,ENV-01,env01.sampleTime,Good,09/15/2026 23:34:52,
2173,2026-09-15 23:34:52.965,EM-01,em01.readTime,Good,09/15/2026 23:34:52,
2174,2026-09-15 23:34:52.971,GW-LINE-B,dry01.drySeconds,Good,10835,
2175,2026-09-15 23:34:52.971,GW-LINE-B,dry01.energyTotal,Good,1.7566388888889,
2176,2026-09-15 23:34:52.973,ENV-01,env01.tempDeviation,Good,-0.1,
2177,2026-09-15 23:34:52.973,GW-LINE-B,dry01.dewDeviation,Good,0.1,
2178,2026-09-15 23:34:52.978,GW-LINE-B,rob01.runSeconds,Good,11459,
2179,2026-09-15 23:34:52.980,GW-LINE-B,rob01.energyTotal,Good,1.59572222222219,
2180,2026-09-15 23:34:52.997,EM-01,em01.totalEnergy,Good,3555.01,
2181,2026-09-15 23:34:52.997,EM-01,em01.forwardEnergy,Good,3555.01,
2182,2026-09-15 23:34:52.997,EM-01,em01.voltageA,Good,384,
2183,2026-09-15 23:34:52.997,EM-01,em01.voltageB,Good,382,
2184,2026-09-15 23:34:52.997,EM-01,em01.voltageC,Good,375,
2185,2026-09-15 23:34:52.997,EM-01,em01.currentA,Good,142.7,
2186,2026-09-15 23:34:52.997,EM-01,em01.activePower,Good,104,
2187,2026-09-15 23:34:52.997,EM-01,em01.reactivePower,Good,29,
2188,2026-09-15 23:34:52.997,EM-01,em01.powerFactor,Good,0.897,
2189,2026-09-15 23:34:52.997,EM-01,em01.frequency,Good,50.09,
2190,2026-09-15 23:34:52.997,EM-01,em01.demand,Good,104,
2191,2026-09-15 23:34:52.997,EM-01,em01.energyF64,Good,36.0927777777778,
2192,2026-09-15 23:34:52.997,EM-01,em01.unbalance,Good,2.368421,
2193,2026-09-15 23:34:53.001,ENV-01,env01.roomTemp,Good,23.9,
2194,2026-09-15 23:34:53.001,ENV-01,env01.humidity,Good,54,
