seq,host_time,device,point,quality,value,reason
688,2026-09-15 23:38:08.922,GW-LINE-B,mtc01.actualTemp,Good,99.4,
689,2026-09-15 23:38:08.922,GW-LINE-B,mtc01.pumpPressure,Good,5,
690,2026-09-15 23:38:08.922,GW-LINE-B,mtc01.pumpFlow,Good,16,
691,2026-09-15 23:38:08.922,GW-LINE-B,mtc01.pumpCurrent,Good,3.8,
692,2026-09-15 23:38:08.922,GW-LINE-B,mtc01.heatPower,Good,4,
693,2026-09-15 23:38:08.922,GW-LINE-B,mtc01.outletTemp,Good,99.9,
694,2026-09-15 23:38:08.922,GW-LINE-B,mtc01.tempAvg,Good,994.4247,
695,2026-09-15 23:38:08.927,GW-LINE-B,dry01.dewPoint,Good,-34.9,
696,2026-09-15 23:38:08.927,GW-LINE-B,dry01.fanCurrent,Good,1.4,
697,2026-09-15 23:38:08.929,GW-LINE-B,dry01.levelTrend,Good,-3.362121,
698,2026-09-15 23:38:08.933,GW-LINE-B,rob01.cycleTime,Good,3.2,
699,2026-09-15 23:38:08.933,GW-LINE-B,rob01.trajectory,Good,8.114017,
700,2026-09-15 23:38:09.406,IM-01,im01.prodTime,Good,09/15/2026 23:38:09,
702,2026-09-15 23:38:09.899,IM-01,im01.injectPressure,Good,255,
701,2026-09-15 23:38:09.899,EM-01,em01.totalEnergy,Good,4164.67,
703,2026-09-15 23:38:09.899,EM-01,em01.forwardEnergy,Good,4164.67,
704,2026-09-15 23:38:09.899,EM-01,em01.voltageA,Good,383,
705,2026-09-15 23:38:09.899,EM-01,em01.voltageB,Good,376,
706,2026-09-15 23:38:09.899,EM-01,em01.voltageC,Good,379,
707,2026-09-15 23:38:09.899,EM-01,em01.currentA,Good,152.2,
708,2026-09-15 23:38:09.899,IM-01,im01.energyTotal,Good,1.57266666666732,
709,2026-09-15 23:38:09.899,EM-01,em01.activePower,Good,107,
710,2026-09-15 23:38:09.899,EM-01,em01.reactivePower,Good,36,
711,2026-09-15 23:38:09.899,EM-01,em01.powerFactor,Good,0.937,
712,2026-09-15 23:38:09.899,EM-01,em01.frequency,Good,49.9,
713,2026-09-15 23:38:09.899,EM-01,em01.demand,Good,107,
714,2026-09-15 23:38:09.899,EM-01,em01.energyF64,Good,42.280055555556,
715,2026-09-15 23:38:09.899,EM-01,em01.unbalance,Good,1.842105,
716,2026-09-15 23:38:09.913,ENV-01,env01.roomTemp,Good,24,
717,2026-09-15 23:38:09.913,ENV-01,env01.humidity,Good,55,
718,2026-09-15 23:38:09.913,ENV-01,env01.dewPoint,Good,15,
719,2026-09-15 23:38:09.913,ENV-01,env01.noise,Good,70,
720,2026-09-15 23:38:09.913,ENV-01,env01.pm25,Good,44,
721,2026-09-15 23:38:09.913,ENV-01,env01.pressureDiff,Good,12,
722,2026-09-15 23:38:09.913,ENV-01,env01.illuminance,Good,383,
723,2026-09-15 23:38:09.913,ENV-01,env01.tempFluctuation,Good,12.70012,
724,2026-09-15 23:38:09.923,GW-LINE-B,mtc01.pumpPressure,Good,2,
725,2026-09-15 23:38:09.923,GW-LINE-B,mtc01.pumpFlow,Good,18,
726,2026-09-15 23:38:09.923,GW-LINE-B,mtc01.pumpCurrent,Good,5.4,
727,2026-09-15 23:38:09.923,GW-LINE-B,mtc01.heatPower,Good,5,
728,2026-09-15 23:38:09.923,GW-LINE-B,mtc01.tempAvg,Good,993.9831,
729,2026-09-15 23:38:09.930,GW-LINE-B,dry01.dewPoint,Good,-34.2,
730,2026-09-15 23:38:09.930,GW-LINE-B,dry01.heatPower,Good,6,
731,2026-09-15 23:38:09.930,GW-LINE-B,dry01.fanCurrent,Good,1.6,
732,2026-09-15 23:38:09.931,GW-LINE-B,dry01.levelTrend,Good,-3.394141,
733,2026-09-15 23:38:09.935,GW-LINE-B,rob01.trajectory,Good,8.108951,
734,2026-09-15 23:38:10.407,IM-01,im01.prodTime,Good,09/15/2026 23:38:10,
735,2026-09-15 23:38:10.900,EM-01,em01.totalEnergy,Good,4167.61,
737,2026-09-15 23:38:10.900,EM-01,em01.forwardEnergy,Good,4167.61,
736,2026-09-15 23:38:10.900,IM-01,im01.oilTemp,Good,44.5,
739,2026-09-15 23:38:10.900,IM-01,im01.injectPressure,Good,259,
738,2026-09-15 23:38:10.900,EM-01,em01.voltageA,Good,377,
740,2026-09-15 23:38:10.900,IM-01,im01.energyTotal,Good,1.57350000000065,
741,2026-09-15 23:38:10.900,EM-01,em01.voltageB,Good,382,
742,2026-09-15 23:38:10.900,EM-01,em01.voltageC,Good,381,
743,2026-09-15 23:38:10.900,EM-01,em01.currentA,Good,151.8,
744,2026-09-15 23:38:10.900,EM-01,em01.activePower,Good,117,
745,2026-09-15 23:38:10.900,EM-01,em01.reactivePower,Good,30,
746,2026-09-15 23:38:10.900,EM-01,em01.powerFactor,Good,0.867,
747,2026-09-15 23:38:10.900,EM-01,em01.frequency,Good,50.09,
748,2026-09-15 23:38:10.900,EM-01,em01.demand,Good,117,
749,2026-09-15 23:38:10.900,EM-01,em01.energyF64,Good,42.3100000000004,
750,2026-09-15 23:38:10.900,EM-01,em01.unbalance,Good,1.315789,
751,2026-09-15 23:38:10.914,ENV-01,env01.roomTemp,Good,23.9,
752,2026-09-15 23:38:10.914,ENV-01,env01.humidity,Good,56,
753,2026-09-15 23:38:10.914,ENV-01,env01.dewPoint,Good,15.3,
754,2026-09-15 23:38:10.914,ENV-01,env01.noise,Good,75,
755,2026-09-15 23:38:10.914,ENV-01,env01.pm25,Good,37,
756,2026-09-15 23:38:10.914,ENV-01,env01.pressureDiff,Good,2,
757,2026-09-15 23:38:10.914,ENV-01,env01.illuminance,Good,316,
758,2026-09-15 23:38:10.914,ENV-01,env01.tempFluctuation,Good,11.66891,
759,2026-09-15 23:38:10.923,GW-LINE-B,mtc01.actualTemp,Good,99.3,
760,2026-09-15 23:38:10.923,GW-LINE-B,mtc01.pumpFlow,Good,38,
761,2026-09-15 23:38:10.923,GW-LINE-B,mtc01.pumpCurrent,Good,3.9,
762,2026-09-15 23:38:10.923,GW-LINE-B,mtc01.heatPower,Good,8,
763,2026-09-15 23:38:10.923,GW-LINE-B,mtc01.outletTemp,Good,99.8,
764,2026-09-15 23:38:10.923,GW-LINE-B,mtc01.tempAvg,Good,992.7748,
765,2026-09-15 23:38:10.931,GW-LINE-B,dry01.dewPoint,Good,-33.9,
766,2026-09-15 23:38:10.931,GW-LINE-B,dry01.materialLevel,Good,50,
767,2026-09-15 23:38:10.931,GW-LINE-B,dry01.fanCurrent,Good,1.2,
768,2026-09-15 23:38:10.933,GW-LINE-B,dry01.levelTrend,Good,-3.423497,
769,2026-09-15 23:38:10.937,GW-LINE-B,rob01.cycleTime,Good,2.7,
770,2026-09-15 23:38:10.937,GW-LINE-B,rob01.trajectory,Good,8.279555,
771,2026-09-15 23:38:11.407,IM-01,im01.prodTime,Good,09/15/2026 23:38:11,
772,2026-09-15 23:38:11.899,EM-01,em01.totalEnergy,Good,4170.66,
773,2026-09-15 23:38:11.899,IM-01,im01.moldTemp,Good,84.5,
774,2026-09-15 23:38:11.899,EM-01,em01.forwardEnergy,Good,4170.66,
775,2026-09-15 23:38:11.899,EM-01,em01.voltageA,Good,378,
776,2026-09-15 23:38:11.899,EM-01,em01.voltageC,Good,374,
777,2026-09-15 23:38:11.899,IM-01,im01.oilTemp,Good,44.7,
778,2026-09-15 23:38:11.899,EM-01,em01.currentA,Good,145.6,
779,2026-09-15 23:38:11.899,IM-01,im01.injectPressure,Good,210,
780,2026-09-15 23:38:11.899,EM-01,em01.activePower,Good,112,
781,2026-09-15 23:38:11.899,EM-01,em01.reactivePower,Good,20,
782,2026-09-15 23:38:11.899,EM-01,em01.powerFactor,Good,0.881,
783,2026-09-15 23:38:11.899,EM-01,em01.frequency,Good,49.94,
784,2026-09-15 23:38:11.899,IM-01,im01.energyTotal,Good,1.57433333333398,
785,2026-09-15 23:38:11.899,EM-01,em01.demand,Good,112,
786,2026-09-15 23:38:11.899,EM-01,em01.energyF64,Good,42.3408611111115,
787,2026-09-15 23:38:11.899,EM-01,em01.unbalance,Good,2.105263,
788,2026-09-15 23:38:11.915,ENV-01,env01.humidity,Good,55,
789,2026-09-15 23:38:11.915,ENV-01,env01.dewPoint,Good,15,
790,2026-09-15 23:38:11.915,ENV-01,env01.noise,Good,78,
791,2026-09-15 23:38:11.915,ENV-01,env01.pm25,Good,55,
792,2026-09-15 23:38:11.915,ENV-01,env01.pressureDiff,Good,4,
793,2026-09-15 23:38:11.915,ENV-01,env01.illuminance,Good,473,
794,2026-09-15 23:38:11.915,ENV-01,env01.tempFluctuation,Good,12.15331,
795,2026-09-15 23:38:11.923,GW-LINE-B,mtc01.actualTemp,Good,99.1,
796,2026-09-15 23:38:11.923,GW-LINE-B,mtc01.pumpPressure,Good,4,
797,2026-09-15 23:38:11.923,GW-LINE-B,mtc01.pumpFlow,Good,25,
798,2026-09-15 23:38:11.923,GW-LINE-B,mtc01.pumpCurrent,Good,3,
799,2026-09-15 23:38:11.923,GW-LINE-B,mtc01.heatPower,Good,4,
800,2026-09-15 23:38:11.923,GW-LINE-B,mtc01.outletTemp,Good,99.6,
801,2026-09-15 23:38:11.923,GW-LINE-B,mtc01.tempAvg,Good,990.5354,
802,2026-09-15 23:38:11.928,GW-LINE-B,dry01.dewPoint,Good,-33.6,
803,2026-09-15 23:38:11.928,GW-LINE-B,dry01.heatPower,Good,3,
804,2026-09-15 23:38:11.928,GW-LINE-B,dry01.fanCurrent,Good,1.1,
805,2026-09-15 23:38:11.930,GW-LINE-B,dry01.levelTrend,Good,-3.453229,
806,2026-09-15 23:38:11.934,GW-LINE-B,rob01.cycleTime,Good,2.8,
807,2026-09-15 23:38:11.934,GW-LINE-B,rob01.trajectory,Good,8.157207,
808,2026-09-15 23:38:12.900,EM-01,em01.totalEnergy,Good,4173.7,
809,2026-09-15 23:38:12.900,EM-01,em01.forwardEnergy,Good,4173.7,
810,2026-09-15 23:38:12.900,EM-01,em01.voltageA,Good,380,
811,2026-09-15 23:38:12.900,EM-01,em01.voltageB,Good,379,
812,2026-09-15 23:38:12.900,EM-01,em01.voltageC,Good,379,
813,2026-09-15 23:38:12.900,EM-01,em01.currentA,Good,131.9,
814,2026-09-15 23:38:12.900,EM-01,em01.activePower,Good,104,
815,2026-09-15 23:38:12.900,EM-01,em01.reactivePower,Good,29,
816,2026-09-15 23:38:12.900,EM-01,em01.powerFactor,Good,0.903,
817,2026-09-15 23:38:12.900,EM-01,em01.frequency,Good,49.92,
818,2026-09-15 23:38:12.900,EM-01,em01.demand,Good,104,
819,2026-09-15 23:38:12.900,EM-01,em01.energyF64,Good,42.3718333333337,
820,2026-09-15 23:38:12.900,EM-01,em01.unbalance,Good,0.2631579,
821,2026-09-15 23:38:12.915,ENV-01,env01.dewPoint,Good,14.9,
822,2026-09-15 23:38:12.915,ENV-01,env01.noise,Good,74,
823,2026-09-15 23:38:12.915,ENV-01,env01.pm25,Good,30,
824,2026-09-15 23:38:12.915,ENV-01,env01.pressureDiff,Good,-3,
825,2026-09-15 23:38:12.915,ENV-01,env01.illuminance,Good,440,
826,2026-09-15 23:38:12.915,ENV-01,env01.tempFluctuation,Good,12.50567,
827,2026-09-15 23:38:12.923,GW-LINE-B,mtc01.actualTemp,Good,99.5,
828,2026-09-15 23:38:12.923,GW-LINE-B,mtc01.pumpFlow,Good,35,
829,2026-09-15 23:38:12.923,GW-LINE-B,mtc01.pumpCurrent,Good,3.9,
830,2026-09-15 23:38:12.923,GW-LINE-B,mtc01.outletTemp,Good,100,
831,2026-09-15 23:38:12.923,GW-LINE-B,mtc01.tempAvg,Good,994.6516,
832,2026-09-15 23:38:12.929,GW-LINE-B,dry01.dewPoint,Good,-34.3,
833,2026-09-15 23:38:12.929,GW-LINE-B,dry01.heatPower,Good,4,
834,2026-09-15 23:38:12.929,GW-LINE-B,dry01.fanCurrent,Good,0.9,
835,2026-09-15 23:38:12.930,GW-LINE-B,dry01.levelTrend,Good,-3.480646,
836,2026-09-15 23:38:12.933,GW-LINE-B,rob01.inPlace,Good,False,
837,2026-09-15 23:38:12.935,GW-LINE-B,rob01.cycleTime,Good,2.9,
838,2026-09-15 23:38:12.935,GW-LINE-B,rob01.posX,Good,99,
839,2026-09-15 23:38:12.935,GW-LINE-B,rob01.posY,Good,296,
840,2026-09-15 23:38:12.935,GW-LINE-B,rob01.posZ,Good,80,
841,2026-09-15 23:38:12.935,GW-LINE-B,rob01.gripState,Good,1,
842,2026-09-15 23:38:12.935,GW-LINE-B,rob01.trajectory,Good,98.70467,
844,2026-09-15 23:38:13.407,IM-01,im01.statusWord,Bad,,ss.reason.comm
845,2026-09-15 23:38:13.407,IM-01,im01.alarmCode,Bad,,ss.reason.comm
846,2026-09-15 23:38:13.407,IM-01,im01.totalMolds,Bad,,ss.reason.comm
847,2026-09-15 23:38:13.407,IM-01,im01.goodParts,Bad,,ss.reason.comm
848,2026-09-15 23:38:13.407,IM-01,im01.rejectParts,Bad,,ss.reason.comm
849,2026-09-15 23:38:13.407,IM-01,im01.cycleTime,Bad,,ss.reason.comm
850,2026-09-15 23:38:13.407,IM-01,im01.avgCycleTime,Bad,,ss.reason.comm
851,2026-09-15 23:38:13.407,IM-01,im01.oee,Bad,,ss.reason.comm
852,2026-09-15 23:38:13.407,IM-01,im01.stage,Bad,,ss.reason.comm
853,2026-09-15 23:38:13.407,IM-01,im01.batchNo,Bad,,ss.reason.comm
854,2026-09-15 23:38:13.407,IM-01,im01.prodTime,Bad,,ss.reason.comm
855,2026-09-15 23:38:13.891,ENV-01,env01.runSeconds,Good,13468,
856,2026-09-15 23:38:13.891,ENV-01,env01.sampleTime,Good,09/15/2026 23:38:13,
857,2026-09-15 23:38:13.892,GW-LINE-B,mtc01.runSeconds,Good,13468,
858,2026-09-15 23:38:13.892,GW-LINE-B,mtc01.energyTotal,Good,2.01019444444445,
859,2026-09-15 23:38:13.893,GW-LINE-B,mtc01.tempDeviation,Good,-0.7,
860,2026-09-15 23:38:13.898,GW-LINE-B,dry01.drySeconds,Good,12844,
861,2026-09-15 23:38:13.898,GW-LINE-B,dry01.energyTotal,Good,2.06736111111115,
862,2026-09-15 23:38:13.899,EM-01,em01.readTime,Good,09/15/2026 23:38:13,
863,2026-09-15 23:38:13.899,GW-LINE-B,dry01.dewDeviation,Good,0.3,
864,2026-09-15 23:38:13.904,GW-LINE-B,rob01.runSeconds,Good,13468,
865,2026-09-15 23:38:13.904,EM-01,em01.totalEnergy,Good,4176.55,
866,2026-09-15 23:38:13.904,EM-01,em01.forwardEnergy,Good,4176.55,
867,2026-09-15 23:38:13.904,EM-01,em01.voltageA,Good,383,
868,2026-09-15 23:38:13.904,EM-01,em01.voltageB,Good,380,
869,2026-09-15 23:38:13.904,EM-01,em01.voltageC,Good,378,
870,2026-09-15 23:38:13.904,EM-01,em01.currentA,Good,163,
871,2026-09-15 23:38:13.904,EM-01,em01.activePower,Good,108,
872,2026-09-15 23:38:13.904,EM-01,em01.reactivePower,Good,26,
873,2026-09-15 23:38:13.904,EM-01,em01.powerFactor,Good,0.899,
874,2026-09-15 23:38:13.904,EM-01,em01.frequency,Good,50.05,
875,2026-09-15 23:38:13.904,EM-01,em01.demand,Good,108,
876,2026-09-15 23:38:13.904,EM-01,em01.energyF64,Good,42.4008888888893,
877,2026-09-15 23:38:13.904,EM-01,em01.unbalance,Good,1.315789,
878,2026-09-15 23:38:13.905,GW-LINE-B,rob01.energyTotal,Good,1.87236111111107,
879,2026-09-15 23:38:13.907,GW-LINE-B,rob01.posDeviation,Good,0,
880,2026-09-15 23:38:13.916,ENV-01,env01.humidity,Good,54,
881,2026-09-15 23:38:13.916,ENV-01,env01.noise,Good,75,
882,2026-09-15 23:38:13.916,ENV-01,env01.pm25,Good,48,
883,2026-09-15 23:38:13.916,ENV-01,env01.pressureDiff,Good,0,
884,2026-09-15 23:38:13.916,ENV-01,env01.illuminance,Good,426,
885,2026-09-15 23:38:13.916,ENV-01,env01.tempFluctuation,Good,11.95982,
886,2026-09-15 23:38:13.923,GW-LINE-B,mtc01.actualTemp,Good,99.3,
887,2026-09-15 23:38:13.923,GW-LINE-B,mtc01.pumpPressure,Good,3,
888,2026-09-15 23:38:13.923,GW-LINE-B,mtc01.pumpFlow,Good,22,
889,2026-09-15 23:38:13.923,GW-LINE-B,mtc01.pumpCurrent,Good,5.2,
890,2026-09-15 23:38:13.923,GW-LINE-B,mtc01.heatPower,Good,7,
891,2026-09-15 23:38:13.923,GW-LINE-B,mtc01.outletTemp,Good,99.8,
892,2026-09-15 23:38:13.923,GW-LINE-B,mtc01.tempAvg,Good,992.7289,
893,2026-09-15 23:38:13.930,GW-LINE-B,dry01.dewPoint,Good,-34.7,
894,2026-09-15 23:38:13.930,GW-LINE-B,dry01.materialLevel,Good,49,
895,2026-09-15 23:38:13.930,GW-LINE-B,dry01.heatPower,Good,7,
896,2026-09-15 23:38:13.930,GW-LINE-B,dry01.fanCurrent,Good,0.8,
897,2026-09-15 23:38:13.932,GW-LINE-B,dry01.levelTrend,Good,-3.518108,
898,2026-09-15 23:38:13.936,GW-LINE-B,rob01.posX,Good,101,
899,2026-09-15 23:38:13.936,GW-LINE-B,rob01.posY,Good,301,
900,2026-09-15 23:38:13.936,GW-LINE-B,rob01.posZ,Good,79,
901,2026-09-15 23:38:13.936,GW-LINE-B,rob01.trajectory,Good,100.8305,
902,2026-09-15 23:38:14.903,EM-01,em01.totalEnergy,Good,4179.61,
903,2026-09-15 23:38:14.903,EM-01,em01.forwardEnergy,Good,4179.61,
904,2026-09-15 23:38:14.903,EM-01,em01.voltageA,Good,377,
905,2026-09-15 23:38:14.903,EM-01,em01.voltageB,Good,382,
906,2026-09-15 23:38:14.903,EM-01,em01.voltageC,Good,379,
907,2026-09-15 23:38:14.903,EM-01,em01.currentA,Good,140.3,
908,2026-09-15 23:38:14.903,EM-01,em01.activePower,Good,112,
909,2026-09-15 23:38:14.903,EM-01,em01.reactivePower,Good,20,
910,2026-09-15 23:38:14.903,EM-01,em01.powerFactor,Good,0.926,
911,2026-09-15 23:38:14.903,EM-01,em01.frequency,Good,50.07,
912,2026-09-15 23:38:14.903,EM-01,em01.demand,Good,112,
913,2026-09-15 23:38:14.903,EM-01,em01.energyF64,Good,42.4318055555559,
914,2026-09-15 23:38:14.915,ENV-01,env01.dewPoint,Good,14.8,
915,2026-09-15 23:38:14.915,ENV-01,env01.noise,Good,74,
916,2026-09-15 23:38:14.915,ENV-01,env01.pm25,Good,26,
917,2026-09-15 23:38:14.915,ENV-01,env01.pressureDiff,Good,11,
918,2026-09-15 23:38:14.915,ENV-01,env01.illuminance,Good,415,
919,2026-09-15 23:38:14.915,ENV-01,env01.tempFluctuation,Good,12.1187,
920,2026-09-15 23:38:14.923,GW-LINE-B,mtc01.actualTemp,Good,99.2,
921,2026-09-15 23:38:14.923,GW-LINE-B,mtc01.pumpPressure,Good,5,
922,2026-09-15 23:38:14.923,GW-LINE-B,mtc01.pumpFlow,Good,39,
923,2026-09-15 23:38:14.923,GW-LINE-B,mtc01.pumpCurrent,Good,5.7,
924,2026-09-15 23:38:14.923,GW-LINE-B,mtc01.heatPower,Good,5,
925,2026-09-15 23:38:14.923,GW-LINE-B,mtc01.outletTemp,Good,99.7,
926,2026-09-15 23:38:14.923,GW-LINE-B,mtc01.tempAvg,Good,991.6155,
927,2026-09-15 23:38:14.931,GW-LINE-B,dry01.dewPoint,Good,-33.8,
928,2026-09-15 23:38:14.931,GW-LINE-B,dry01.heatPower,Good,8,
929,2026-09-15 23:38:14.931,GW-LINE-B,dry01.fanCurrent,Good,2,
930,2026-09-15 23:38:14.933,GW-LINE-B,dry01.levelTrend,Good,-3.551913,
931,2026-09-15 23:38:14.938,GW-LINE-B,rob01.cycleTime,Good,3,
932,2026-09-15 23:38:14.938,GW-LINE-B,rob01.posX,Good,0,
933,2026-09-15 23:38:14.938,GW-LINE-B,rob01.posY,Good,405,
934,2026-09-15 23:38:14.938,GW-LINE-B,rob01.posZ,Good,195,
935,2026-09-15 23:38:14.938,GW-LINE-B,rob01.trajectory,Good,-0.2595245,
936,2026-09-15 23:38:15.904,EM-01,em01.totalEnergy,Good,4182.86,
937,2026-09-15 23:38:15.904,EM-01,em01.forwardEnergy,Good,4182.86,
938,2026-09-15 23:38:15.904,EM-01,em01.voltageA,Good,379,
939,2026-09-15 23:38:15.904,EM-01,em01.voltageC,Good,375,
940,2026-09-15 23:38:15.904,EM-01,em01.currentA,Good,217.9,
941,2026-09-15 23:38:15.904,EM-01,em01.activePower,Good,120,
942,2026-09-15 23:38:15.904,EM-01,em01.reactivePower,Good,22,
943,2026-09-15 23:38:15.904,EM-01,em01.powerFactor,Good,0.945,
944,2026-09-15 23:38:15.904,EM-01,em01.frequency,Good,50.01,
945,2026-09-15 23:38:15.904,EM-01,em01.demand,Good,120,
946,2026-09-15 23:38:15.904,EM-01,em01.energyF64,Good,42.4647222222226,
947,2026-09-15 23:38:15.904,EM-01,em01.unbalance,Good,1.842105,
948,2026-09-15 23:38:15.916,ENV-01,env01.roomTemp,Good,24,
949,2026-09-15 23:38:15.916,ENV-01,env01.humidity,Good,53,
950,2026-09-15 23:38:15.916,ENV-01,env01.dewPoint,Good,14.7,
951,2026-09-15 23:38:15.916,ENV-01,env01.noise,Good,76,
952,2026-09-15 23:38:15.916,ENV-01,env01.pm25,Good,51,
953,2026-09-15 23:38:15.916,ENV-01,env01.pressureDiff,Good,-1,
954,2026-09-15 23:38:15.916,ENV-01,env01.illuminance,Good,498,
955,2026-09-15 23:38:15.916,ENV-01,env01.tempFluctuation,Good,12.62089,
956,2026-09-15 23:38:15.924,GW-LINE-B,mtc01.actualTemp,Good,99.3,
957,2026-09-15 23:38:15.924,GW-LINE-B,mtc01.pumpPressure,Good,4,
958,2026-09-15 23:38:15.924,GW-LINE-B,mtc01.pumpFlow,Good,32,
959,2026-09-15 23:38:15.924,GW-LINE-B,mtc01.pumpCurrent,Good,4.8,
960,2026-09-15 23:38:15.924,GW-LINE-B,mtc01.outletTemp,Good,99.8,
961,2026-09-15 23:38:15.924,GW-LINE-B,mtc01.tempAvg,Good,993.3769,
962,2026-09-15 23:38:15.930,GW-LINE-B,dry01.dewPoint,Good,-33.6,
963,2026-09-15 23:38:15.930,GW-LINE-B,dry01.heatPower,Good,4,
964,2026-09-15 23:38:15.930,GW-LINE-B,dry01.fanCurrent,Good,1.2,
965,2026-09-15 23:38:15.931,GW-LINE-B,dry01.levelTrend,Good,-3.584312,
966,2026-09-15 23:38:15.935,GW-LINE-B,rob01.posX,Good,8,
967,2026-09-15 23:38:15.935,GW-LINE-B,rob01.posY,Good,8,
968,2026-09-15 23:38:15.935,GW-LINE-B,rob01.posZ,Good,5,
969,2026-09-15 23:38:15.935,GW-LINE-B,rob01.gripState,Good,0,
970,2026-09-15 23:38:15.935,GW-LINE-B,rob01.trajectory,Good,7.802015,
971,2026-09-15 23:38:16.904,EM-01,em01.totalEnergy,Good,4186.01,
972,2026-09-15 23:38:16.904,EM-01,em01.forwardEnergy,Good,4186.01,
973,2026-09-15 23:38:16.904,EM-01,em01.voltageA,Good,384,
974,2026-09-15 23:38:16.904,EM-01,em01.voltageB,Good,377,
975,2026-09-15 23:38:16.904,EM-01,em01.voltageC,Good,374,
976,2026-09-15 23:38:16.904,EM-01,em01.currentA,Good,168.7,
977,2026-09-15 23:38:16.904,EM-01,em01.activePower,Good,112,
978,2026-09-15 23:38:16.904,EM-01,em01.reactivePower,Good,33,
979,2026-09-15 23:38:16.904,EM-01,em01.powerFactor,Good,0.917,
980,2026-09-15 23:38:16.904,EM-01,em01.frequency,Good,50.1,
981,2026-09-15 23:38:16.904,EM-01,em01.demand,Good,112,
982,2026-09-15 23:38:16.904,EM-01,em01.energyF64,Good,42.4966111111115,
983,2026-09-15 23:38:16.904,EM-01,em01.unbalance,Good,2.631579,
984,2026-09-15 23:38:16.916,ENV-01,env01.roomTemp,Good,24.1,
985,2026-09-15 23:38:16.916,ENV-01,env01.humidity,Good,54,
986,2026-09-15 23:38:16.916,ENV-01,env01.dewPoint,Good,15,
987,2026-09-15 23:38:16.916,ENV-01,env01.noise,Good,74,
988,2026-09-15 23:38:16.916,ENV-01,env01.pm25,Good,35,
989,2026-09-15 23:38:16.916,ENV-01,env01.pressureDiff,Good,3,
990,2026-09-15 23:38:16.916,ENV-01,env01.illuminance,Good,391,
991,2026-09-15 23:38:16.916,ENV-01,env01.tempFluctuation,Good,12.24427,
992,2026-09-15 23:38:16.925,GW-LINE-B,mtc01.pumpPressure,Good,2,
993,2026-09-15 23:38:16.925,GW-LINE-B,mtc01.pumpFlow,Good,30,
994,2026-09-15 23:38:16.925,GW-LINE-B,mtc01.pumpCurrent,Good,4.5,
995,2026-09-15 23:38:16.925,GW-LINE-B,mtc01.tempAvg,Good,993.4018,
996,2026-09-15 23:38:16.932,GW-LINE-B,dry01.dewPoint,Good,-34.1,
997,2026-09-15 23:38:16.932,GW-LINE-B,dry01.materialLevel,Good,48,
998,2026-09-15 23:38:16.932,GW-LINE-B,dry01.heatPower,Good,3,
999,2026-09-15 23:38:16.932,GW-LINE-B,dry01.fanCurrent,Good,0.8,
1000,2026-09-15 23:38:16.933,GW-LINE-B,dry01.levelTrend,Good,-3.618065,
1001,2026-09-15 23:38:16.936,GW-LINE-B,rob01.inPlace,Good,True,
1002,2026-09-15 23:38:16.938,GW-LINE-B,rob01.cycleTime,Good,2.7,
1003,2026-09-15 23:38:16.938,GW-LINE-B,rob01.totalPicks,Good,44,
1004,2026-09-15 23:38:16.938,GW-LINE-B,rob01.successPicks,Good,44,
1005,2026-09-15 23:38:16.938,GW-LINE-B,rob01.posZ,Good,8,
1006,2026-09-15 23:38:16.938,GW-LINE-B,rob01.trajectory,Good,7.919479,
1008,2026-09-15 23:38:17.510,IM-01,im01.ready,Bad,,ss.reason.comm
1009,2026-09-15 23:38:17.510,IM-01,im01.producing,Bad,,ss.reason.comm
1010,2026-09-15 23:38:17.510,IM-01,im01.faultAlarm,Bad,,ss.reason.comm
1011,2026-09-15 23:38:17.905,EM-01,em01.totalEnergy,Good,4189.11,
1012,2026-09-15 23:38:17.905,EM-01,em01.forwardEnergy,Good,4189.11,
1013,2026-09-15 23:38:17.905,EM-01,em01.voltageA,Good,381,
1014,2026-09-15 23:38:17.905,EM-01,em01.voltageB,Good,382,
1015,2026-09-15 23:38:17.905,EM-01,em01.voltageC,Good,376,
1016,2026-09-15 23:38:17.905,EM-01,em01.currentA,Good,161.9,
1017,2026-09-15 23:38:17.905,EM-01,em01.activePower,Good,107,
1018,2026-09-15 23:38:17.905,EM-01,em01.reactivePower,Good,34,
1019,2026-09-15 23:38:17.905,EM-01,em01.powerFactor,Good,0.894,
1020,2026-09-15 23:38:17.905,EM-01,em01.frequency,Good,50.01,
1021,2026-09-15 23:38:17.905,EM-01,em01.demand,Good,107,
1022,2026-09-15 23:38:17.905,EM-01,em01.energyF64,Good,42.5280277777782,
1023,2026-09-15 23:38:17.905,EM-01,em01.unbalance,Good,1.578947,
1024,2026-09-15 23:38:17.917,ENV-01,env01.roomTemp,Good,24,
1025,2026-09-15 23:38:17.917,ENV-01,env01.humidity,Good,53,
1026,2026-09-15 23:38:17.917,ENV-01,env01.dewPoint,Good,14.7,
1027,2026-09-15 23:38:17.917,ENV-01,env01.noise,Good,75,
1028,2026-09-15 23:38:17.917,ENV-01,env01.pm25,Good,21,
1029,2026-09-15 23:38:17.917,ENV-01,env01.pressureDiff,Good,-3,
1030,2026-09-15 23:38:17.917,ENV-01,env01.illuminance,Good,340,
1031,2026-09-15 23:38:17.917,ENV-01,env01.tempFluctuation,Good,12.16274,
