seq,host_time,device,point,quality,value,reason
685,2026-09-15 23:36:47.477,GW-LINE-B,rob01.energyTotal,Good,1.75441666666663,
686,2026-09-15 23:36:47.477,IM-01,im01.prodTime,Good,09/15/2026 23:36:47,
687,2026-09-15 23:36:47.477,EM-01,em01.totalEnergy,Good,3908.2,
688,2026-09-15 23:36:47.477,EM-01,em01.forwardEnergy,Good,3908.2,
689,2026-09-15 23:36:47.477,EM-01,em01.voltageA,Good,380,
690,2026-09-15 23:36:47.477,EM-01,em01.voltageC,Good,383,
691,2026-09-15 23:36:47.477,EM-01,em01.currentA,Good,183.5,
692,2026-09-15 23:36:47.477,EM-01,em01.activePower,Good,109,
693,2026-09-15 23:36:47.477,EM-01,em01.reactivePower,Good,37,
694,2026-09-15 23:36:47.477,EM-01,em01.powerFactor,Good,0.922,
695,2026-09-15 23:36:47.477,EM-01,em01.frequency,Good,49.92,
696,2026-09-15 23:36:47.477,EM-01,em01.demand,Good,109,
697,2026-09-15 23:36:47.477,EM-01,em01.energyF64,Good,39.6777222222224,
698,2026-09-15 23:36:47.477,EM-01,em01.unbalance,Good,1.578947,
699,2026-09-15 23:36:47.479,GW-LINE-B,rob01.posDeviation,Good,-92,
700,2026-09-15 23:36:47.482,ENV-01,env01.humidity,Good,55,
701,2026-09-15 23:36:47.482,ENV-01,env01.dewPoint,Good,15,
702,2026-09-15 23:36:47.482,ENV-01,env01.noise,Good,72,
703,2026-09-15 23:36:47.482,ENV-01,env01.pm25,Good,41,
704,2026-09-15 23:36:47.482,ENV-01,env01.pressureDiff,Good,-1,
705,2026-09-15 23:36:47.482,ENV-01,env01.illuminance,Good,319,
706,2026-09-15 23:36:47.482,ENV-01,env01.tempFluctuation,Good,12.02099,
707,2026-09-15 23:36:47.491,GW-LINE-B,mtc01.actualTemp,Good,99.5,
708,2026-09-15 23:36:47.491,GW-LINE-B,mtc01.pumpPressure,Good,2,
709,2026-09-15 23:36:47.491,GW-LINE-B,mtc01.pumpFlow,Good,29,
710,2026-09-15 23:36:47.491,GW-LINE-B,mtc01.pumpCurrent,Good,4.9,
711,2026-09-15 23:36:47.491,GW-LINE-B,mtc01.heatPower,Good,6,
712,2026-09-15 23:36:47.491,GW-LINE-B,mtc01.outletTemp,Good,100,
713,2026-09-15 23:36:47.491,GW-LINE-B,mtc01.tempAvg,Good,995.4788,
714,2026-09-15 23:36:47.500,GW-LINE-B,dry01.dewPoint,Good,-34.2,
715,2026-09-15 23:36:47.500,GW-LINE-B,dry01.materialLevel,Good,75,
716,2026-09-15 23:36:47.500,GW-LINE-B,dry01.heatPower,Good,6,
717,2026-09-15 23:36:47.500,GW-LINE-B,dry01.fanCurrent,Good,1.6,
718,2026-09-15 23:36:47.502,GW-LINE-B,dry01.levelTrend,Good,-0.90294,
719,2026-09-15 23:36:47.508,GW-LINE-B,rob01.cycleTime,Good,2.8,
720,2026-09-15 23:36:47.508,GW-LINE-B,rob01.trajectory,Good,8.178314,
721,2026-09-15 23:36:48.468,IM-01,im01.barrel1Temp,Good,190.2,
722,2026-09-15 23:36:48.468,IM-01,im01.moldTemp,Good,84.6,
723,2026-09-15 23:36:48.468,IM-01,im01.oilTemp,Good,44.3,
724,2026-09-15 23:36:48.468,IM-01,im01.energyTotal,Good,1.5048333333339,
725,2026-09-15 23:36:48.477,EM-01,em01.totalEnergy,Good,3911.32,
726,2026-09-15 23:36:48.477,EM-01,em01.forwardEnergy,Good,3911.32,
727,2026-09-15 23:36:48.477,EM-01,em01.voltageA,Good,376,
728,2026-09-15 23:36:48.477,EM-01,em01.voltageB,Good,377,
729,2026-09-15 23:36:48.477,EM-01,em01.voltageC,Good,374,
730,2026-09-15 23:36:48.477,EM-01,em01.currentA,Good,166.8,
731,2026-09-15 23:36:48.477,EM-01,em01.activePower,Good,123,
732,2026-09-15 23:36:48.477,EM-01,em01.reactivePower,Good,26,
733,2026-09-15 23:36:48.477,EM-01,em01.powerFactor,Good,0.89,
734,2026-09-15 23:36:48.477,EM-01,em01.frequency,Good,50.02,
735,2026-09-15 23:36:48.477,EM-01,em01.demand,Good,123,
736,2026-09-15 23:36:48.477,EM-01,em01.energyF64,Good,39.7093611111113,
737,2026-09-15 23:36:48.477,EM-01,em01.unbalance,Good,0.7894737,
738,2026-09-15 23:36:48.478,IM-01,im01.prodTime,Good,09/15/2026 23:36:48,
739,2026-09-15 23:36:48.483,ENV-01,env01.roomTemp,Good,24,
740,2026-09-15 23:36:48.483,ENV-01,env01.dewPoint,Good,15.2,
741,2026-09-15 23:36:48.483,ENV-01,env01.noise,Good,78,
742,2026-09-15 23:36:48.483,ENV-01,env01.pm25,Good,55,
743,2026-09-15 23:36:48.483,ENV-01,env01.pressureDiff,Good,13,
744,2026-09-15 23:36:48.483,ENV-01,env01.illuminance,Good,317,
745,2026-09-15 23:36:48.483,ENV-01,env01.tempFluctuation,Good,12.06669,
746,2026-09-15 23:36:48.492,GW-LINE-B,mtc01.actualTemp,Good,99.3,
747,2026-09-15 23:36:48.492,GW-LINE-B,mtc01.pumpPressure,Good,3,
748,2026-09-15 23:36:48.492,GW-LINE-B,mtc01.pumpFlow,Good,20,
749,2026-09-15 23:36:48.492,GW-LINE-B,mtc01.pumpCurrent,Good,4.1,
750,2026-09-15 23:36:48.492,GW-LINE-B,mtc01.outletTemp,Good,99.8,
751,2026-09-15 23:36:48.492,GW-LINE-B,mtc01.tempAvg,Good,992.924,
752,2026-09-15 23:36:48.499,GW-LINE-B,dry01.dewPoint,Good,-34.7,
753,2026-09-15 23:36:48.499,GW-LINE-B,dry01.heatPower,Good,3,
754,2026-09-15 23:36:48.499,GW-LINE-B,dry01.fanCurrent,Good,0.8,
755,2026-09-15 23:36:48.501,GW-LINE-B,dry01.levelTrend,Good,-0.9259644,
756,2026-09-15 23:36:48.507,GW-LINE-B,rob01.cycleTime,Good,3,
757,2026-09-15 23:36:48.507,GW-LINE-B,rob01.trajectory,Good,8.015537,
758,2026-09-15 23:36:49.468,IM-01,im01.moldTemp,Good,84.5,
759,2026-09-15 23:36:49.468,IM-01,im01.oilTemp,Good,44.7,
760,2026-09-15 23:36:49.468,IM-01,im01.energyTotal,Good,1.50566666666723,
761,2026-09-15 23:36:49.478,EM-01,em01.totalEnergy,Good,3914.79,
762,2026-09-15 23:36:49.478,EM-01,em01.forwardEnergy,Good,3914.79,
763,2026-09-15 23:36:49.478,EM-01,em01.voltageA,Good,382,
764,2026-09-15 23:36:49.478,EM-01,em01.voltageC,Good,380,
765,2026-09-15 23:36:49.478,EM-01,em01.currentA,Good,204.2,
766,2026-09-15 23:36:49.478,EM-01,em01.activePower,Good,127,
767,2026-09-15 23:36:49.478,EM-01,em01.reactivePower,Good,28,
768,2026-09-15 23:36:49.478,EM-01,em01.powerFactor,Good,0.876,
769,2026-09-15 23:36:49.478,EM-01,em01.frequency,Good,49.91,
770,2026-09-15 23:36:49.478,EM-01,em01.demand,Good,127,
771,2026-09-15 23:36:49.478,EM-01,em01.energyF64,Good,39.7443611111113,
772,2026-09-15 23:36:49.478,EM-01,em01.unbalance,Good,1.315789,
773,2026-09-15 23:36:49.479,IM-01,im01.prodTime,Good,09/15/2026 23:36:49,
774,2026-09-15 23:36:49.484,ENV-01,env01.humidity,Good,57,
775,2026-09-15 23:36:49.484,ENV-01,env01.dewPoint,Good,15.5,
776,2026-09-15 23:36:49.484,ENV-01,env01.noise,Good,76,
777,2026-09-15 23:36:49.484,ENV-01,env01.pm25,Good,50,
778,2026-09-15 23:36:49.484,ENV-01,env01.pressureDiff,Good,-1,
779,2026-09-15 23:36:49.484,ENV-01,env01.illuminance,Good,445,
780,2026-09-15 23:36:49.484,ENV-01,env01.tempFluctuation,Good,12.48121,
781,2026-09-15 23:36:49.492,GW-LINE-B,mtc01.actualTemp,Good,99.4,
782,2026-09-15 23:36:49.492,GW-LINE-B,mtc01.pumpPressure,Good,2,
783,2026-09-15 23:36:49.492,GW-LINE-B,mtc01.pumpFlow,Good,18,
784,2026-09-15 23:36:49.492,GW-LINE-B,mtc01.pumpCurrent,Good,3.9,
785,2026-09-15 23:36:49.492,GW-LINE-B,mtc01.heatPower,Good,5,
786,2026-09-15 23:36:49.492,GW-LINE-B,mtc01.outletTemp,Good,99.9,
787,2026-09-15 23:36:49.492,GW-LINE-B,mtc01.tempAvg,Good,993.5161,
788,2026-09-15 23:36:49.500,GW-LINE-B,dry01.dewPoint,Good,-35.1,
789,2026-09-15 23:36:49.500,GW-LINE-B,dry01.fanCurrent,Good,1.3,
790,2026-09-15 23:36:49.502,GW-LINE-B,dry01.levelTrend,Good,-0.9583281,
791,2026-09-15 23:36:49.508,GW-LINE-B,rob01.cycleTime,Good,2.8,
792,2026-09-15 23:36:49.508,GW-LINE-B,rob01.trajectory,Good,8.040535,
793,2026-09-15 23:36:50.469,IM-01,im01.energyTotal,Good,1.50650000000057,
794,2026-09-15 23:36:50.479,EM-01,em01.totalEnergy,Good,3918.19,
795,2026-09-15 23:36:50.479,EM-01,em01.forwardEnergy,Good,3918.19,
796,2026-09-15 23:36:50.479,EM-01,em01.voltageA,Good,383,
797,2026-09-15 23:36:50.479,EM-01,em01.voltageB,Good,380,
798,2026-09-15 23:36:50.479,EM-01,em01.voltageC,Good,374,
799,2026-09-15 23:36:50.479,EM-01,em01.currentA,Good,219.2,
800,2026-09-15 23:36:50.479,EM-01,em01.activePower,Good,126,
801,2026-09-15 23:36:50.479,EM-01,em01.reactivePower,Good,31,
802,2026-09-15 23:36:50.479,EM-01,em01.powerFactor,Good,0.943,
803,2026-09-15 23:36:50.479,EM-01,em01.frequency,Good,49.94,
804,2026-09-15 23:36:50.479,EM-01,em01.demand,Good,126,
805,2026-09-15 23:36:50.479,EM-01,em01.energyF64,Good,39.7788055555557,
806,2026-09-15 23:36:50.479,EM-01,em01.unbalance,Good,2.368421,
807,2026-09-15 23:36:50.481,IM-01,im01.prodTime,Good,09/15/2026 23:36:50,
808,2026-09-15 23:36:50.484,ENV-01,env01.roomTemp,Good,23.9,
809,2026-09-15 23:36:50.484,ENV-01,env01.humidity,Good,56,
810,2026-09-15 23:36:50.484,ENV-01,env01.dewPoint,Good,15.3,
811,2026-09-15 23:36:50.484,ENV-01,env01.noise,Good,73,
812,2026-09-15 23:36:50.484,ENV-01,env01.pm25,Good,59,
813,2026-09-15 23:36:50.484,ENV-01,env01.pressureDiff,Good,-3,
814,2026-09-15 23:36:50.484,ENV-01,env01.illuminance,Good,464,
815,2026-09-15 23:36:50.484,ENV-01,env01.tempFluctuation,Good,12.38443,
816,2026-09-15 23:36:50.492,GW-LINE-B,mtc01.actualTemp,Good,99.6,
817,2026-09-15 23:36:50.492,GW-LINE-B,mtc01.pumpPressure,Good,3,
818,2026-09-15 23:36:50.492,GW-LINE-B,mtc01.pumpFlow,Good,32,
819,2026-09-15 23:36:50.492,GW-LINE-B,mtc01.pumpCurrent,Good,6,
820,2026-09-15 23:36:50.492,GW-LINE-B,mtc01.heatPower,Good,4,
821,2026-09-15 23:36:50.492,GW-LINE-B,mtc01.outletTemp,Good,100.1,
822,2026-09-15 23:36:50.492,GW-LINE-B,mtc01.tempAvg,Good,995.9421,
823,2026-09-15 23:36:50.500,GW-LINE-B,dry01.dewPoint,Good,-34.6,
824,2026-09-15 23:36:50.500,GW-LINE-B,dry01.heatPower,Good,7,
825,2026-09-15 23:36:50.500,GW-LINE-B,dry01.fanCurrent,Good,1.9,
826,2026-09-15 23:36:50.502,GW-LINE-B,dry01.levelTrend,Good,-0.9856586,
827,2026-09-15 23:36:50.508,GW-LINE-B,rob01.cycleTime,Good,2.7,
828,2026-09-15 23:36:50.508,GW-LINE-B,rob01.trajectory,Good,7.725619,
829,2026-09-15 23:36:51.479,EM-01,em01.totalEnergy,Good,3921.4,
830,2026-09-15 23:36:51.479,EM-01,em01.forwardEnergy,Good,3921.4,
831,2026-09-15 23:36:51.479,EM-01,em01.voltageB,Good,384,
832,2026-09-15 23:36:51.479,EM-01,em01.voltageC,Good,375,
833,2026-09-15 23:36:51.479,EM-01,em01.currentA,Good,168.5,
834,2026-09-15 23:36:51.479,EM-01,em01.activePower,Good,128,
835,2026-09-15 23:36:51.479,EM-01,em01.powerFactor,Good,0.93,
836,2026-09-15 23:36:51.479,EM-01,em01.frequency,Good,49.91,
837,2026-09-15 23:36:51.479,EM-01,em01.demand,Good,128,
838,2026-09-15 23:36:51.479,EM-01,em01.energyF64,Good,39.8112500000002,
839,2026-09-15 23:36:51.485,ENV-01,env01.roomTemp,Good,24,
840,2026-09-15 23:36:51.485,ENV-01,env01.noise,Good,78,
841,2026-09-15 23:36:51.485,ENV-01,env01.pm25,Good,24,
842,2026-09-15 23:36:51.485,ENV-01,env01.pressureDiff,Good,7,
843,2026-09-15 23:36:51.485,ENV-01,env01.illuminance,Good,387,
844,2026-09-15 23:36:51.485,ENV-01,env01.tempFluctuation,Good,11.92613,
845,2026-09-15 23:36:51.493,GW-LINE-B,mtc01.actualTemp,Good,99.5,
846,2026-09-15 23:36:51.493,GW-LINE-B,mtc01.pumpPressure,Good,4,
847,2026-09-15 23:36:51.493,GW-LINE-B,mtc01.pumpFlow,Good,20,
848,2026-09-15 23:36:51.493,GW-LINE-B,mtc01.pumpCurrent,Good,3.4,
849,2026-09-15 23:36:51.493,GW-LINE-B,mtc01.outletTemp,Good,100,
850,2026-09-15 23:36:51.493,GW-LINE-B,mtc01.tempAvg,Good,994.5098,
851,2026-09-15 23:36:51.500,GW-LINE-B,dry01.dewPoint,Good,-34.2,
852,2026-09-15 23:36:51.500,GW-LINE-B,dry01.materialLevel,Good,74,
853,2026-09-15 23:36:51.500,GW-LINE-B,dry01.heatPower,Good,6,
854,2026-09-15 23:36:51.500,GW-LINE-B,dry01.fanCurrent,Good,1.8,
855,2026-09-15 23:36:51.502,GW-LINE-B,dry01.levelTrend,Good,-1.012441,
856,2026-09-15 23:36:51.508,GW-LINE-B,rob01.cycleTime,Good,3,
857,2026-09-15 23:36:51.508,GW-LINE-B,rob01.trajectory,Good,8.105052,
858,2026-09-15 23:36:52.459,GW-LINE-B,mtc01.runSeconds,Good,12654,
859,2026-09-15 23:36:52.459,GW-LINE-B,mtc01.energyTotal,Good,1.88305555555557,
860,2026-09-15 23:36:52.459,EM-01,em01.readTime,Good,09/15/2026 23:36:52,
861,2026-09-15 23:36:52.461,GW-LINE-B,mtc01.tempDeviation,Good,-0.7,
862,2026-09-15 23:36:52.461,ENV-01,env01.runSeconds,Good,12654,
863,2026-09-15 23:36:52.461,ENV-01,env01.sampleTime,Good,09/15/2026 23:36:52,
864,2026-09-15 23:36:52.465,ENV-01,env01.tempDeviation,Good,0,
865,2026-09-15 23:36:52.467,GW-LINE-B,dry01.drySeconds,Good,12030,
866,2026-09-15 23:36:52.467,GW-LINE-B,dry01.energyTotal,Good,1.93919444444446,
867,2026-09-15 23:36:52.469,GW-LINE-B,dry01.dewDeviation,Good,0.4,
868,2026-09-15 23:36:52.475,GW-LINE-B,rob01.runSeconds,Good,12654,
869,2026-09-15 23:36:52.477,GW-LINE-B,rob01.energyTotal,Good,1.76169444444441,
870,2026-09-15 23:36:52.479,EM-01,em01.totalEnergy,Good,3924.66,
871,2026-09-15 23:36:52.479,EM-01,em01.forwardEnergy,Good,3924.66,
872,2026-09-15 23:36:52.479,EM-01,em01.voltageA,Good,379,
873,2026-09-15 23:36:52.479,EM-01,em01.voltageB,Good,386,
874,2026-09-15 23:36:52.479,EM-01,em01.voltageC,Good,382,
875,2026-09-15 23:36:52.479,EM-01,em01.currentA,Good,185.8,
876,2026-09-15 23:36:52.479,EM-01,em01.activePower,Good,109,
877,2026-09-15 23:36:52.479,EM-01,em01.reactivePower,Good,35,
878,2026-09-15 23:36:52.479,EM-01,em01.powerFactor,Good,0.878,
879,2026-09-15 23:36:52.479,EM-01,em01.frequency,Good,50.05,
880,2026-09-15 23:36:52.479,EM-01,em01.demand,Good,109,
881,2026-09-15 23:36:52.479,EM-01,em01.energyF64,Good,39.844277777778,
882,2026-09-15 23:36:52.479,EM-01,em01.unbalance,Good,1.842105,
883,2026-09-15 23:36:52.486,ENV-01,env01.humidity,Good,57,
884,2026-09-15 23:36:52.486,ENV-01,env01.dewPoint,Good,15.5,
885,2026-09-15 23:36:52.486,ENV-01,env01.noise,Good,77,
886,2026-09-15 23:36:52.486,ENV-01,env01.pm25,Good,45,
887,2026-09-15 23:36:52.486,ENV-01,env01.pressureDiff,Good,5,
888,2026-09-15 23:36:52.486,ENV-01,env01.illuminance,Good,397,
889,2026-09-15 23:36:52.486,ENV-01,env01.tempFluctuation,Good,12.04385,
890,2026-09-15 23:36:52.493,GW-LINE-B,mtc01.actualTemp,Good,99.3,
891,2026-09-15 23:36:52.493,GW-LINE-B,mtc01.pumpPressure,Good,3,
892,2026-09-15 23:36:52.493,GW-LINE-B,mtc01.pumpFlow,Good,30,
893,2026-09-15 23:36:52.493,GW-LINE-B,mtc01.pumpCurrent,Good,3,
894,2026-09-15 23:36:52.493,GW-LINE-B,mtc01.heatPower,Good,3,
895,2026-09-15 23:36:52.493,GW-LINE-B,mtc01.outletTemp,Good,99.8,
896,2026-09-15 23:36:52.493,GW-LINE-B,mtc01.tempAvg,Good,992.8007,
897,2026-09-15 23:36:52.502,GW-LINE-B,dry01.dewPoint,Good,-34.6,
898,2026-09-15 23:36:52.502,GW-LINE-B,dry01.fanCurrent,Good,1.4,
899,2026-09-15 23:36:52.504,GW-LINE-B,dry01.levelTrend,Good,-1.046567,
900,2026-09-15 23:36:52.509,GW-LINE-B,rob01.trajectory,Good,8.148986,
901,2026-09-15 23:36:53.480,EM-01,em01.totalEnergy,Good,3927.73,
902,2026-09-15 23:36:53.480,EM-01,em01.forwardEnergy,Good,3927.73,
903,2026-09-15 23:36:53.480,EM-01,em01.voltageA,Good,375,
904,2026-09-15 23:36:53.480,EM-01,em01.voltageB,Good,381,
905,2026-09-15 23:36:53.480,EM-01,em01.voltageC,Good,374,
906,2026-09-15 23:36:53.480,EM-01,em01.currentA,Good,215.3,
907,2026-09-15 23:36:53.480,EM-01,em01.activePower,Good,125,
908,2026-09-15 23:36:53.480,EM-01,em01.reactivePower,Good,34,
909,2026-09-15 23:36:53.480,EM-01,em01.powerFactor,Good,0.947,
910,2026-09-15 23:36:53.480,EM-01,em01.frequency,Good,49.97,
911,2026-09-15 23:36:53.480,EM-01,em01.demand,Good,125,
912,2026-09-15 23:36:53.480,EM-01,em01.energyF64,Good,39.8754444444446,
913,2026-09-15 23:36:53.486,ENV-01,env01.humidity,Good,56,
914,2026-09-15 23:36:53.486,ENV-01,env01.dewPoint,Good,15.3,
915,2026-09-15 23:36:53.486,ENV-01,env01.pm25,Good,35,
916,2026-09-15 23:36:53.486,ENV-01,env01.pressureDiff,Good,12,
917,2026-09-15 23:36:53.486,ENV-01,env01.illuminance,Good,458,
918,2026-09-15 23:36:53.486,ENV-01,env01.tempFluctuation,Good,12.58372,
919,2026-09-15 23:36:53.494,GW-LINE-B,mtc01.actualTemp,Good,99.4,
920,2026-09-15 23:36:53.494,GW-LINE-B,mtc01.pumpPressure,Good,4,
921,2026-09-15 23:36:53.494,GW-LINE-B,mtc01.pumpFlow,Good,19,
922,2026-09-15 23:36:53.494,GW-LINE-B,mtc01.pumpCurrent,Good,6,
923,2026-09-15 23:36:53.494,GW-LINE-B,mtc01.heatPower,Good,5,
924,2026-09-15 23:36:53.494,GW-LINE-B,mtc01.outletTemp,Good,99.9,
925,2026-09-15 23:36:53.494,GW-LINE-B,mtc01.tempAvg,Good,993.9437,
926,2026-09-15 23:36:53.502,GW-LINE-B,dry01.dewPoint,Good,-34.7,
927,2026-09-15 23:36:53.502,GW-LINE-B,dry01.heatPower,Good,4,
928,2026-09-15 23:36:53.502,GW-LINE-B,dry01.fanCurrent,Good,1.6,
929,2026-09-15 23:36:53.504,GW-LINE-B,dry01.levelTrend,Good,-1.071488,
930,2026-09-15 23:36:53.510,GW-LINE-B,rob01.cycleTime,Good,3.2,
931,2026-09-15 23:36:53.510,GW-LINE-B,rob01.trajectory,Good,7.851994,
933,2026-09-15 23:36:53.563,IM-01,im01.barrel1Temp,Bad,,ss.reason.comm
934,2026-09-15 23:36:53.563,IM-01,im01.barrel5Temp,Bad,,ss.reason.comm
935,2026-09-15 23:36:53.563,IM-01,im01.moldTemp,Bad,,ss.reason.comm
936,2026-09-15 23:36:53.563,IM-01,im01.oilTemp,Bad,,ss.reason.comm
937,2026-09-15 23:36:53.563,IM-01,im01.injectPressure,Bad,,ss.reason.comm
938,2026-09-15 23:36:53.563,IM-01,im01.injectSpeed,Bad,,ss.reason.comm
939,2026-09-15 23:36:53.563,IM-01,im01.screwSpeed,Bad,,ss.reason.comm
940,2026-09-15 23:36:53.563,IM-01,im01.clampPressure,Bad,,ss.reason.comm
941,2026-09-15 23:36:53.563,IM-01,im01.pumpCurrent,Bad,,ss.reason.comm
942,2026-09-15 23:36:53.563,IM-01,im01.hydraulicPressure,Bad,,ss.reason.comm
943,2026-09-15 23:36:53.563,IM-01,im01.power,Bad,,ss.reason.comm
944,2026-09-15 23:36:53.563,IM-01,im01.meltEnergy,Bad,,ss.reason.comm
945,2026-09-15 23:36:53.563,IM-01,im01.energyTotal,Bad,,ss.reason.comm
946,2026-09-15 23:36:53.563,IM-01,im01.moldTempDual,Bad,,ss.reason.comm
947,2026-09-15 23:36:54.480,EM-01,em01.totalEnergy,Good,3931.08,
948,2026-09-15 23:36:54.480,EM-01,em01.forwardEnergy,Good,3931.08,
949,2026-09-15 23:36:54.480,EM-01,em01.voltageA,Good,380,
950,2026-09-15 23:36:54.480,EM-01,em01.voltageB,Good,379,
951,2026-09-15 23:36:54.480,EM-01,em01.currentA,Good,207.9,
952,2026-09-15 23:36:54.480,EM-01,em01.activePower,Good,115,
953,2026-09-15 23:36:54.480,EM-01,em01.powerFactor,Good,0.863,
954,2026-09-15 23:36:54.480,EM-01,em01.demand,Good,115,
955,2026-09-15 23:36:54.480,EM-01,em01.energyF64,Good,39.9094722222224,
956,2026-09-15 23:36:54.480,EM-01,em01.unbalance,Good,1.578947,
957,2026-09-15 23:36:54.487,ENV-01,env01.pm25,Good,55,
958,2026-09-15 23:36:54.487,ENV-01,env01.pressureDiff,Good,-2,
959,2026-09-15 23:36:54.487,ENV-01,env01.illuminance,Good,471,
960,2026-09-15 23:36:54.487,ENV-01,env01.tempFluctuation,Good,12.26817,
961,2026-09-15 23:36:54.494,GW-LINE-B,mtc01.actualTemp,Good,99.3,
962,2026-09-15 23:36:54.494,GW-LINE-B,mtc01.pumpPressure,Good,3,
963,2026-09-15 23:36:54.494,GW-LINE-B,mtc01.pumpFlow,Good,32,
964,2026-09-15 23:36:54.494,GW-LINE-B,mtc01.pumpCurrent,Good,5.3,
965,2026-09-15 23:36:54.494,GW-LINE-B,mtc01.outletTemp,Good,99.8,
966,2026-09-15 23:36:54.494,GW-LINE-B,mtc01.tempAvg,Good,992.6586,
967,2026-09-15 23:36:54.503,GW-LINE-B,dry01.dewPoint,Good,-34.4,
968,2026-09-15 23:36:54.503,GW-LINE-B,dry01.materialLevel,Good,73,
969,2026-09-15 23:36:54.503,GW-LINE-B,dry01.heatPower,Good,6,
970,2026-09-15 23:36:54.503,GW-LINE-B,dry01.fanCurrent,Good,1.9,
971,2026-09-15 23:36:54.505,GW-LINE-B,dry01.levelTrend,Good,-1.107171,
972,2026-09-15 23:36:54.511,GW-LINE-B,rob01.cycleTime,Good,2.9,
973,2026-09-15 23:36:54.511,GW-LINE-B,rob01.trajectory,Good,8.295941,
974,2026-09-15 23:36:55.481,EM-01,em01.totalEnergy,Good,3934.24,
975,2026-09-15 23:36:55.481,EM-01,em01.forwardEnergy,Good,3934.24,
976,2026-09-15 23:36:55.481,EM-01,em01.voltageA,Good,382,
977,2026-09-15 23:36:55.481,EM-01,em01.voltageB,Good,381,
978,2026-09-15 23:36:55.481,EM-01,em01.voltageC,Good,381,
979,2026-09-15 23:36:55.481,EM-01,em01.currentA,Good,170.2,
980,2026-09-15 23:36:55.481,EM-01,em01.activePower,Good,112,
981,2026-09-15 23:36:55.481,EM-01,em01.reactivePower,Good,35,
982,2026-09-15 23:36:55.481,EM-01,em01.powerFactor,Good,0.92,
983,2026-09-15 23:36:55.481,EM-01,em01.demand,Good,112,
984,2026-09-15 23:36:55.481,EM-01,em01.energyF64,Good,39.9415000000002,
985,2026-09-15 23:36:55.481,EM-01,em01.unbalance,Good,0.2631579,
986,2026-09-15 23:36:55.487,ENV-01,env01.roomTemp,Good,23.9,
987,2026-09-15 23:36:55.487,ENV-01,env01.humidity,Good,55,
988,2026-09-15 23:36:55.487,ENV-01,env01.dewPoint,Good,15,
989,2026-09-15 23:36:55.487,ENV-01,env01.noise,Good,72,
990,2026-09-15 23:36:55.487,ENV-01,env01.pm25,Good,52,
991,2026-09-15 23:36:55.487,ENV-01,env01.pressureDiff,Good,11,
992,2026-09-15 23:36:55.487,ENV-01,env01.illuminance,Good,418,
993,2026-09-15 23:36:55.487,ENV-01,env01.tempFluctuation,Good,11.64487,
994,2026-09-15 23:36:55.495,GW-LINE-B,mtc01.actualTemp,Good,99.5,
995,2026-09-15 23:36:55.495,GW-LINE-B,mtc01.pumpPressure,Good,5,
996,2026-09-15 23:36:55.495,GW-LINE-B,mtc01.pumpFlow,Good,18,
997,2026-09-15 23:36:55.495,GW-LINE-B,mtc01.pumpCurrent,Good,5.4,
998,2026-09-15 23:36:55.495,GW-LINE-B,mtc01.outletTemp,Good,100,
999,2026-09-15 23:36:55.495,GW-LINE-B,mtc01.tempAvg,Good,995.0074,
1000,2026-09-15 23:36:55.502,GW-LINE-B,dry01.dewPoint,Good,-34.5,
1001,2026-09-15 23:36:55.502,GW-LINE-B,dry01.heatPower,Good,5,
1002,2026-09-15 23:36:55.504,GW-LINE-B,dry01.levelTrend,Good,-1.138708,
1003,2026-09-15 23:36:55.510,GW-LINE-B,rob01.cycleTime,Good,2.7,
1004,2026-09-15 23:36:55.510,GW-LINE-B,rob01.trajectory,Good,7.991589,
1005,2026-09-15 23:36:56.481,EM-01,em01.totalEnergy,Good,3937.37,
1006,2026-09-15 23:36:56.481,EM-01,em01.forwardEnergy,Good,3937.37,
1007,2026-09-15 23:36:56.481,EM-01,em01.voltageA,Good,383,
1008,2026-09-15 23:36:56.481,EM-01,em01.voltageB,Good,376,
1009,2026-09-15 23:36:56.481,EM-01,em01.voltageC,Good,377,
1010,2026-09-15 23:36:56.481,EM-01,em01.currentA,Good,206.2,
1011,2026-09-15 23:36:56.481,EM-01,em01.activePower,Good,113,
1012,2026-09-15 23:36:56.481,EM-01,em01.reactivePower,Good,40,
1013,2026-09-15 23:36:56.481,EM-01,em01.powerFactor,Good,0.867,
1014,2026-09-15 23:36:56.481,EM-01,em01.frequency,Good,49.95,
1015,2026-09-15 23:36:56.481,EM-01,em01.demand,Good,113,
1016,2026-09-15 23:36:56.481,EM-01,em01.energyF64,Good,39.9732222222224,
1017,2026-09-15 23:36:56.481,EM-01,em01.unbalance,Good,1.842105,
1018,2026-09-15 23:36:56.487,ENV-01,env01.dewPoint,Good,15.1,
1019,2026-09-15 23:36:56.487,ENV-01,env01.noise,Good,78,
1020,2026-09-15 23:36:56.487,ENV-01,env01.pm25,Good,28,
1021,2026-09-15 23:36:56.487,ENV-01,env01.pressureDiff,Good,12,
1022,2026-09-15 23:36:56.487,ENV-01,env01.illuminance,Good,499,
1023,2026-09-15 23:36:56.487,ENV-01,env01.tempFluctuation,Good,11.90683,
1024,2026-09-15 23:36:56.496,GW-LINE-B,mtc01.actualTemp,Good,99.6,
1025,2026-09-15 23:36:56.496,GW-LINE-B,mtc01.pumpFlow,Good,34,
